,id,title,tokens,p2,p2_text,DIG_SUM,tokens_text,tokens_text_asc,tokens_text_desc
1261,858133,"10.2 ThinkPad 1037u GHz Single-link Ultrabook - AMD 3437U 4GB i3-3217U Netbook,2014 PCG SSD DDR3, | 7 GB eBay - NVIDIA HEWLETT-PACKARD","['10.2', 'thinkpad', '1037u', 'single', 'link', 'ultrabook', '3437u', '3217u', 'netbook,2014', 'ddr3', 'ebay', 'nvidia', 'hewlett', 'packard']","{'ddr3', 'i3'}",ddr3 i3,0,"10.2 thinkpad 1037u single link ultrabook 3437u 3217u netbook,2014 ddr3 ebay nvidia hewlett packard","10.2 1037u 3217u 3437u ddr3 ebay hewlett link netbook,2014 nvidia packard single thinkpad ultrabook","ultrabook thinkpad single packard nvidia netbook,2014 link hewlett ebay ddr3 3437u 3217u 1037u 10.2"
1262,669717,4.1 GB Ash S7301 Envy Targus 4 Series Inch 4GHz 128GB eBay 32GB 766 3330 Core2Duo S1 64-bit,"['s7301', 'envy', 'targus', 'series', 'inch', '4ghz', 'ebay', '3330', 'core2duo']","{'s7301', 'core2', 's1'}",core2 s1 s7301,3330,s7301 envy targus series inch 4ghz ebay 3330 core2duo,3330 4ghz core2duo ebay envy inch s7301 series targus,targus series s7301 inch envy ebay core2duo 4ghz 3330
1263,907287,"Amazon.com LQ166AW - ThinkPad 14"" 15 14"" 67GHz Core Printer, RAM GOBI2000 8GB 1382BLK Cheap eBay Bit","['amazon.com', 'lq166aw', 'thinkpad', '67ghz', 'core', 'printer', 'gobi2000', '1382blk', 'cheap', 'ebay']","{'gobi2000', 'lq166'}",gobi2000 lq166,0,amazon.com lq166aw thinkpad 67ghz core printer gobi2000 1382blk cheap ebay,1382blk 67ghz amazon.com cheap core ebay gobi2000 lq166aw printer thinkpad,thinkpad printer lq166aw gobi2000 ebay core cheap amazon.com 67ghz 1382blk
1264,808999,"HP ThinkPad Gateway 52 N2830/2G Core for Camera XP3 Switching | i7 Pro GB 64-bit eBay | Alibaba.com X Silver & 4 7"" SoftwareCity.ca Vology on : HD Comparison 4600 HD","['thinkpad', 'gateway', 'n2830/2', 'core', 'camera', 'switching', 'ebay', 'alibaba.com', 'silver', 'softwarecity.ca', 'vology', 'comparison', '4600']","{'n2830', 'xp3', 'i7'}",i7 n2830 xp3,4600,thinkpad gateway n2830/2 core camera switching ebay alibaba.com silver softwarecity.ca vology comparison 4600,4600 alibaba.com camera comparison core ebay gateway n2830/2 silver softwarecity.ca switching thinkpad vology,vology thinkpad switching softwarecity.ca silver n2830/2 gateway ebay core comparison camera alibaba.com 4600
1265,694312,HP EliteBook Folio 9470m - 14 - Core i5 3427U - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD,"['elitebook', 'folio', '9470', 'core', '3427u', 'windows']",{'i5'},i5,9470,elitebook folio 9470 core 3427u windows,3427u 9470 core elitebook folio windows,windows folio elitebook core 9470 3427u
1266,317491,"asus : carbon xeon 3"" factory laptop | 40ghz core a4-1250 1.83 1 | 64-bit | | hard - 8 display gb inch laptop on hoh.de","['asus', 'carbon', 'xeon', 'factory', 'laptop', '40ghz', 'core', '1250', '1.83', 'hard', 'display', 'inch', 'laptop', 'hoh.de']",{'a4'},a4,1250,asus carbon xeon factory laptop 40ghz core 1250 1.83 hard display inch laptop hoh.de,1.83 1250 40ghz asus carbon core display factory hard hoh.de inch laptop laptop xeon,xeon laptop laptop inch hoh.de hard factory display core carbon asus 40ghz 1250 1.83
1267,997429,Notebooks - 4 160GB Lenovo : - | For X Quad 3 i3 8) | No PHENOM2 500GB 8,"['notebooks', 'lenovo', 'quad', 'phenom2']","{'i3', 'phenom2'}",i3 phenom2,0,notebooks lenovo quad phenom2,lenovo notebooks phenom2 quad,quad phenom2 notebooks lenovo
1268,1218616,Lenovo IdeaPad Lenovo 2478 Pro 14 10.2inch,"['lenovo', 'ideapad', 'lenovo', '2478', '10.2inch']",set(),,2478,lenovo ideapad lenovo 2478 10.2inch,10.2inch 2478 ideapad lenovo lenovo,lenovo lenovo ideapad 2478 10.2inch
1269,1185849,"Pansonic Aspire 14-p010nr, Core CF Core GB | N2815 Core RAM-256GB XP HDD Total Laptop 640GB GHz Intel® eBay RAM eBay on SSD 3g Vology Accessories 256 Price 8gb Computer","['pansonic', 'aspire', 'p010nr', 'core', 'core', 'n2815', 'core', 'ram-256', 'total', 'laptop', 'intel(r', 'ebay', 'ebay', 'vology', 'accessories', 'price', 'computer']","{'p010', 'n2815'}",n2815 p010,0,pansonic aspire p010nr core core n2815 core ram-256 total laptop intel(r ebay ebay vology accessories price computer,accessories aspire computer core core core ebay ebay intel(r laptop n2815 p010nr pansonic price ram-256 total vology,vology total ram-256 price pansonic p010nr n2815 laptop intel(r ebay ebay core core core computer aspire accessories
1270,661562,$326 zbook folio 47 - 15 250gb - price 66 hdd | 64-bit laptop - - on windows - gb intel firstshop,"['zbook', 'folio', 'price', 'laptop', 'windows', 'intel', 'firstshop']",set(),,0,zbook folio price laptop windows intel firstshop,firstshop folio intel laptop price windows zbook,zbook windows price laptop intel folio firstshop
1271,30783,"Other : 22xi 15-p030nr PCIe LED 8.1-10.1""LED | Inch - US Wholesale Buy 500GB | DVD 7 + Hdmi Alibaba.com","['22xi', 'p030nr', 'pcie', '10.1""led', 'inch', 'wholesale', 'hdmi', 'alibaba.com']",{'p030'},p030,0,"22xi p030nr pcie 10.1""led inch wholesale hdmi alibaba.com","10.1""led 22xi alibaba.com hdmi inch p030nr pcie wholesale","wholesale pcie p030nr inch hdmi alibaba.com 22xi 10.1""led"
1272,170051,DELL GOOD OS HDD+20 CORE - 2GHZ 3GHZ INTEL DUO BT GB - COMPUTER - / IS EBAY,"['dell', 'good', 'hdd+20', 'core', '2ghz', '3ghz', 'intel', 'computer', 'ebay']",set(),,0,dell good hdd+20 core 2ghz 3ghz intel computer ebay,2ghz 3ghz computer core dell ebay good hdd+20 intel,intel hdd+20 good ebay dell core computer 3ghz 2ghz
1273,923715,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 180 GB SSD - Vology","['lenovo', 'thinkpad', 'carbon', '3460', 'core', '3667u', 'windows', 'vology']","{'x1', 'i7'}",i7 x1,3460,lenovo thinkpad carbon 3460 core 3667u windows vology,3460 3667u carbon core lenovo thinkpad vology windows,windows vology thinkpad lenovo core carbon 3667u 3460
1274,907337,"Lenovo ThinkPad X130e 2338 - 11.6"" - Core i3 2367M - Windows 7 Pro 64-bit - 2 GB RAM - 320 GB HDD - Vology","['lenovo', 'thinkpad', 'x130e', '2338', '11.6', 'core', '2367', 'windows', 'vology']","{'x130', 'i3'}",i3 x130,4705,lenovo thinkpad x130e 2338 11.6 core 2367 windows vology,11.6 2338 2367 core lenovo thinkpad vology windows x130e,x130e windows vology thinkpad lenovo core 2367 2338 11.6
1275,776267,"Dell Latitude D830 Win7 2620M 12.5"" - Core 8GB - Computers 73GHz 7 (IPS) 10.8 64-bit / | eBay | 500GB","['dell', 'latitude', 'd830', 'win7', '2620', '12.5', 'core', 'computers', '73ghz', '10.8', 'ebay']","{'win7', 'd830'}",d830 win7,2620,dell latitude d830 win7 2620 12.5 core computers 73ghz 10.8 ebay,10.8 12.5 2620 73ghz computers core d830 dell ebay latitude win7,win7 latitude ebay dell d830 core computers 73ghz 2620 12.5 10.8
1276,915531,"Amazon.com : Acer Aspire E1-572-6870 15.6 Inch Laptop Intel i5 4200U 1.6GHz Processor, 4GB Ram, 500GB Hard Drive, Windows 8 (Clarinet Black) : Laptop Computers : Computers & Accessories","['amazon.com', 'acer', 'aspire', '6870', '15.6', 'inch', 'laptop', 'intel', '4200u', '1.6ghz', 'processor', 'hard', 'drive', 'windows', 'clarinet', 'black', 'laptop', 'computers', 'computers', 'accessories']","{'i5', 'e1'}",e1 i5,6870,amazon.com acer aspire 6870 15.6 inch laptop intel 4200u 1.6ghz processor hard drive windows clarinet black laptop computers computers accessories,1.6ghz 15.6 4200u 6870 accessories acer amazon.com aspire black clarinet computers computers drive hard inch intel laptop laptop processor windows,windows processor laptop laptop intel inch hard drive computers computers clarinet black aspire amazon.com acer accessories 6870 4200u 15.6 1.6ghz
1277,1079385,"- 11 LAPTOP 12 DELL GOBOOK 11.6"" PRO I5 1","['laptop', 'dell', 'gobook', '11.6']",{'i5'},i5,0,laptop dell gobook 11.6,11.6 dell gobook laptop,laptop gobook dell 11.6
1278,1177698,parts latitude 3.4 quad-core state 4300u laptop 1gb hp helix australia das 750gb 15 customized -,"['parts', 'latitude', 'quad', 'core', 'state', '4300u', 'laptop', 'helix', 'australia', 'customized']",set(),,0,parts latitude quad core state 4300u laptop helix australia customized,4300u australia core customized helix laptop latitude parts quad state,state quad parts latitude laptop helix customized core australia 4300u
1279,383074,"Lenovo Compaq 17R CF-532SLZYCM 1"" 4"" i7 3427U i3 Buy GB (Refurbished) - 0 Laptop DVDRW Canada - RAM 64-bit Very Android SSD","['lenovo', 'compaq', 'cf-532slzycm', '3427u', 'refurbished', 'laptop', 'dvdrw', 'canada', 'android']","{'i3', 'i7'}",i3 i7,0,lenovo compaq cf-532slzycm 3427u refurbished laptop dvdrw canada android,3427u android canada cf-532slzycm compaq dvdrw laptop lenovo refurbished,refurbished lenovo laptop dvdrw compaq cf-532slzycm canada android 3427u
1280,333928,Panasonic : 2 | - 2450M SSD N2830 Customized 8 Ultrabook Intel Core Laptop | 7 Android4.0/2.3 The Cheapest Snapdragon 180,"['panasonic', '2450', 'n2830', 'customized', 'ultrabook', 'intel', 'core', 'laptop', 'android4.0/2.3', 'cheapest', 'snapdragon']","{'n2830', 'android4'}",android4 n2830,2450,panasonic 2450 n2830 customized ultrabook intel core laptop android4.0/2.3 cheapest snapdragon,2450 android4.0/2.3 cheapest core customized intel laptop n2830 panasonic snapdragon ultrabook,ultrabook snapdragon panasonic n2830 laptop intel customized core cheapest android4.0/2.3 2450
1281,596073,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology","['lenovo', 'thinkpad', 'x230', '2324', '12.5', 'core', '3320', 'windows', 'vology']","{'i5', 'x230'}",i5 x230,5644,lenovo thinkpad x230 2324 12.5 core 3320 windows vology,12.5 2324 3320 core lenovo thinkpad vology windows x230,x230 windows vology thinkpad lenovo core 3320 2324 12.5
1282,39018,"PANASONIC TOUGHBOOK 2 17 SALE 8GB 8 1-WAY, 2.5/4GB/750GB/DVDRW/14/WEBCAM/W7P64 - | GRAPHICS PRO 7 : GB","['panasonic', 'toughbook', 'sale', '2.5/4gb/750gb', 'dvdrw/14', 'webcam', 'w7p64', 'graphics']","{'w7', 'p64'}",p64 w7,0,panasonic toughbook sale 2.5/4gb/750gb dvdrw/14 webcam w7p64 graphics,2.5/4gb/750gb dvdrw/14 graphics panasonic sale toughbook w7p64 webcam,webcam w7p64 toughbook sale panasonic graphics dvdrw/14 2.5/4gb/750gb
1283,972906,ASUS 8 - WINDOWS BOX TOUCH VOLOGY GB TOUCH - ON 4400 14 256 ON WIN 10 GB 500 HOME ON PC : PRODUCT GB CATALOG.COM COLOR - 1.86GHZ DUO WM8850,"['asus', 'windows', 'touch', 'vology', 'touch', '4400', 'home', 'product', 'catalog.com', 'color', '1.86ghz', 'wm8850']",{'wm8850'},wm8850,4400,asus windows touch vology touch 4400 home product catalog.com color 1.86ghz wm8850,1.86ghz 4400 asus catalog.com color home product touch touch vology windows wm8850,wm8850 windows vology touch touch product home color catalog.com asus 4400 1.86ghz
1284,702572,Lenovo Satellite Price With 17 Computer 6GHz SFP+ Burner (HAF-915R-KKN1) : - 320GB 2 Ultimate AMD RAM was eBay 4 320 - HDD,"['lenovo', 'satellite', 'price', 'computer', '6ghz', 'sfp+', 'burner', 'haf-915r', 'kkn1', 'ultimate', 'ebay']",{'kkn1'},kkn1,0,lenovo satellite price computer 6ghz sfp+ burner haf-915r kkn1 ultimate ebay,6ghz burner computer ebay haf-915r kkn1 lenovo price satellite sfp+ ultimate,ultimate sfp+ satellite price lenovo kkn1 haf-915r ebay computer burner 6ghz
1285,817262,"Schenker TravelMate ThinkPad Vology 1 Series A13 Core - - 2GHz Laptops on Unbranded | RAM, 8","['schenker', 'travelmate', 'thinkpad', 'vology', 'series', 'core', '2ghz', 'laptops', 'unbranded']",{'a13'},a13,0,schenker travelmate thinkpad vology series core 2ghz laptops unbranded,2ghz core laptops schenker series thinkpad travelmate unbranded vology,vology unbranded travelmate thinkpad series schenker laptops core 2ghz
1286,1120366,"7 Compaq Dell Cheap M Without 6"" GB A6 i5-4200M, 320 for Win7Pro Converter Laptop HD | Price,Cheap GHz Hot GB 500 : - Vology : Intel - HD Intel Home","['compaq', 'dell', 'cheap', '4200', 'win7pro', 'converter', 'laptop', 'price', 'cheap', 'vology', 'intel', 'intel', 'home']","{'a6', 'i5', 'win7'}",a6 i5 win7,4200,compaq dell cheap 4200 win7pro converter laptop price cheap vology intel intel home,4200 cheap cheap compaq converter dell home intel intel laptop price vology win7pro,win7pro vology price laptop intel intel home dell converter compaq cheap cheap 4200
1287,571505,"11.6 Slim HP Wi Nv55c56u 17.3-inch 14"" 160GB Ultrabook Buy 32GB Window Core & | Mini / Nicaragua 8 - Laptops Alibaba.com","['11.6', 'slim', 'nv55c56u', '17.3', 'inch', 'ultrabook', 'window', 'core', 'mini', 'nicaragua', 'laptops', 'alibaba.com']","{'nv55', 'c56'}",c56 nv55,0,11.6 slim nv55c56u 17.3 inch ultrabook window core mini nicaragua laptops alibaba.com,11.6 17.3 alibaba.com core inch laptops mini nicaragua nv55c56u slim ultrabook window,window ultrabook slim nv55c56u nicaragua mini laptops inch core alibaba.com 17.3 11.6
1288,997494,"PORTABLE THINKPAD T115D TABLET TOUCHSCREEN 11.6"" - 4GB 14 250GB SSD 1.50 GB 4 13.3"" 4N40A33712 ALIBABA.COM - 40 BLACK 64-BIT DUAL - GEFORCE 5400RPM VOLOGY - ON WIFI-N 16 TABLET","['portable', 'thinkpad', 't115d', 'tablet', 'touchscreen', '11.6', '1.50', '13.3', '4n40a33712', 'alibaba.com', 'black', 'dual', 'geforce', '5400rpm', 'vology', 'wifi', 'tablet']","{'t115', 'a33712', 'n40'}",a33712 n40 t115,0,portable thinkpad t115d tablet touchscreen 11.6 1.50 13.3 4n40a33712 alibaba.com black dual geforce 5400rpm vology wifi tablet,1.50 11.6 13.3 4n40a33712 5400rpm alibaba.com black dual geforce portable t115d tablet tablet thinkpad touchscreen vology wifi,wifi vology touchscreen thinkpad tablet tablet t115d portable geforce dual black alibaba.com 5400rpm 4n40a33712 13.3 11.6 1.50
1289,817272,"Lenovo ThinkPad X1 Carbon Touch 3460 - 14"" - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD - Vology","['lenovo', 'thinkpad', 'carbon', 'touch', '3460', 'core', '3427u', 'windows', 'vology']","{'x1', 'i5'}",i5 x1,3460,lenovo thinkpad carbon touch 3460 core 3427u windows vology,3427u 3460 carbon core lenovo thinkpad touch vology windows,windows vology touch thinkpad lenovo core carbon 3460 3427u
1290,47226,Lenovo : M6800 2344 3444 Duo With Quad - GHz Intel I3â Intel 7 | 7 PC Voice RAM eBay downgrade Strip TB,"['lenovo', 'm6800', '2344', '3444', 'quad', 'intel', 'intel', 'voice', 'ebay', 'downgrade', 'strip']","{'m6800', 'i3'}",i3 m6800,5788,lenovo m6800 2344 3444 quad intel intel voice ebay downgrade strip,2344 3444 downgrade ebay intel intel lenovo m6800 quad strip voice,voice strip quad m6800 lenovo intel intel ebay downgrade 3444 2344
1291,407680,Lenovo E5R60US#ABA Inspiron Combo Inter - 320,"['lenovo', 'e5r60us#aba', 'inspiron', 'combo', 'inter']","{'e5', 'r60'}",e5 r60,0,lenovo e5r60us#aba inspiron combo inter,combo e5r60us#aba inspiron inter lenovo,lenovo inter inspiron e5r60us#aba combo
1292,915589,"dell ibm 200gb alienware x240 3"" monitor intel i5 40 laptop screen, i15z i7, ram alibaba.com ebay notebook | downgrade buy - hdd gb laptop gb hdd laptop","['dell', 'alienware', 'x240', 'monitor', 'intel', 'laptop', 'screen', 'i15z', 'alibaba.com', 'ebay', 'notebook', 'downgrade', 'laptop', 'laptop']","{'i15', 'i5', 'x240', 'i7'}",i15 i5 i7 x240,0,dell alienware x240 monitor intel laptop screen i15z alibaba.com ebay notebook downgrade laptop laptop,alibaba.com alienware dell downgrade ebay i15z intel laptop laptop laptop monitor notebook screen x240,x240 screen notebook monitor laptop laptop laptop intel i15z ebay downgrade dell alienware alibaba.com
1293,981129,"Sony Lenovo CQ62 Network t620 15.6"" Intel 60 885631794449 Laptop - Granite 8 8 Buy - 4 887111990730 eBay 64-bit - Reviews,China 3g (HDTD210XS3E1) -","['sony', 'lenovo', 'cq62', 'network', 't620', '15.6', 'intel', '885631794449', 'laptop', 'granite', '887111990730', 'ebay', 'reviews', 'china', 'hdtd210xs3e1']","{'t620', 'hdtd210', 'e1', 'cq62', 'xs3'}",cq62 e1 hdtd210 t620 xs3,1772743785179,sony lenovo cq62 network t620 15.6 intel 885631794449 laptop granite 887111990730 ebay reviews china hdtd210xs3e1,15.6 885631794449 887111990730 china cq62 ebay granite hdtd210xs3e1 intel laptop lenovo network reviews sony t620,t620 sony reviews network lenovo laptop intel hdtd210xs3e1 granite ebay cq62 china 887111990730 885631794449 15.6
1294,776338,"Panasonic Toughbook 2 17 Sale 8GB 8 1-Way, 2.5/4GB/750GB/DVDRW/14/Webcam/W7P64 - | Graphics Pro 7 : GB","['panasonic', 'toughbook', 'sale', '2.5/4gb/750gb', 'dvdrw/14', 'webcam', 'w7p64', 'graphics']","{'w7', 'p64'}",p64 w7,0,panasonic toughbook sale 2.5/4gb/750gb dvdrw/14 webcam w7p64 graphics,2.5/4gb/750gb dvdrw/14 graphics panasonic sale toughbook w7p64 webcam,webcam w7p64 toughbook sale panasonic graphics dvdrw/14 2.5/4gb/750gb
1295,555161,HP Ativ 9MU Years - on CF19 Netbook i5 5GHz | - 7 | 128GB 15 4 Windows on GHz -,"['ativ', 'years', 'cf19', 'netbook', '5ghz', 'windows']","{'i5', 'cf19'}",cf19 i5,0,ativ years cf19 netbook 5ghz windows,5ghz ativ cf19 netbook windows years,years windows netbook cf19 ativ 5ghz
1296,39067,"samsung : hp 4"" inch notebook ultrabook led 4700hq intel n2807 buy 7 webcam buy - r","['samsung', 'inch', 'notebook', 'ultrabook', '4700hq', 'intel', 'n2807', 'webcam']",{'n2807'},n2807,0,samsung inch notebook ultrabook 4700hq intel n2807 webcam,4700hq inch intel n2807 notebook samsung ultrabook webcam,webcam ultrabook samsung notebook n2807 intel inch 4700hq
1297,1202333,Amazon.com : Acer Aspire E3-111-C5GL 11.6-Inch Laptop (Cool Silver) : Computers & Accessories,"['amazon.com', 'acer', 'aspire', 'c5gl', '11.6', 'inch', 'laptop', 'cool', 'silver', 'computers', 'accessories']","{'c5', 'e3'}",c5 e3,0,amazon.com acer aspire c5gl 11.6 inch laptop cool silver computers accessories,11.6 accessories acer amazon.com aspire c5gl computers cool inch laptop silver,silver laptop inch cool computers c5gl aspire amazon.com acer accessories 11.6
1298,432286,"Lenovo ThinkPad X1 Carbon Touch 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD - Vology","['lenovo', 'thinkpad', 'carbon', 'touch', '3460', 'core', '3667u', 'windows', 'vology']","{'x1', 'i7'}",i7 x1,3460,lenovo thinkpad carbon touch 3460 core 3667u windows vology,3460 3667u carbon core lenovo thinkpad touch vology windows,windows vology touch thinkpad lenovo core carbon 3667u 3460
1299,1120420,"Acer M90 Edge - 17.3"" A8 Intel 500GB 8.1-15.6""Notebook-Black Cheapest Core","['acer', 'edge', '17.3', 'intel', '15.6""notebook', 'black', 'cheapest', 'core']","{'m90', 'a8'}",a8 m90,0,"acer edge 17.3 intel 15.6""notebook black cheapest core","15.6""notebook 17.3 acer black cheapest core edge intel","intel edge core cheapest black acer 17.3 15.6""notebook"
1300,981156,"HP 469-3884 Acer GS70 GR 2 20C0004UUS LED 1037u Laptop 14 Core Screen With Windows | Screen, | - - (0A89407) 500 Angry Radeon Vology Radeon Laptops,Really DVD-Writer RAM Computers Computers","['3884', 'acer', 'gs70', '20c0004uus', '1037u', 'laptop', 'core', 'screen', 'windows', 'screen', '0a89407', 'angry', 'radeon', 'vology', 'radeon', 'laptops', 'writer', 'computers', 'computers']","{'a89407', 'gs70', 'c0004'}",a89407 c0004 gs70,3884,3884 acer gs70 20c0004uus 1037u laptop core screen windows screen 0a89407 angry radeon vology radeon laptops writer computers computers,0a89407 1037u 20c0004uus 3884 acer angry computers computers core gs70 laptop laptops radeon radeon screen screen vology windows writer,writer windows vology screen screen radeon radeon laptops laptop gs70 core computers computers angry acer 3884 20c0004uus 1037u 0a89407
1301,678058,ÃCRAN INCH 13.3 WIN LAPTOP AMD 2820QM TOUCHSMART THINKPAD IN VOLOGY,"['acran', 'inch', '13.3', 'laptop', '2820qm', 'touchsmart', 'thinkpad', 'vology']",set(),,0,acran inch 13.3 laptop 2820qm touchsmart thinkpad vology,13.3 2820qm acran inch laptop thinkpad touchsmart vology,vology touchsmart thinkpad laptop inch acran 2820qm 13.3
