"name","price","brand","category","description","name_2","price_2","brand_2","category_2","description_2"
"Carte Mémoire microSDHC SanDisk Ultra Plus 32 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD","19.99","nan","nan","nan","SANDISK Ultra Performance Class 10 microSDHC Memory Card - 32 GB","29.99","nan","nan","nan"
"Tesco direct: Lexar JumpDrive S70 16GB USB Memory Flash Drive - (Burgundy) Small Blister","21.41","nan","nan","nan","Lexar JumpDrive S70 Clé USB 2.0 16 Go Gris LJDS70-16GABEU","nan","nan","nan","nan"
"Intenso Basic Line 3503470 16GB USB 2.0 Flash Drive","8.03","nan","nan","nan","Clé USB Intenso Cl&amp;eacute; USB 16GB Intenso Basic Line - Sous blister (MK48541586)","12.19","nan","nan","nan"
"Toshiba Exceria Pro N401 SDXC kort 128 GB - Minneskort, USB-minne","849.0","nan","nan","nan","Tesco direct: Toshiba EXCERIA PRO - N401 128GB SDXC UHS-I Class 3 memory card","90.51","nan","nan","nan"
"Pendrive LEXAR Jumpdrive S25 64 GB","24.99","nan","nan","nan","Clé USB Lexar JUMPDRIVE S25 64GB (4110315)","39.9","nan","nan","nan"
"SONY 32GB pendrive USM32GR","8999.0","nan","nan","nan","Usb Key 32 Gb 2 Yr Wrnty Sony Achat dans le rayon Clés USB Usb 2.0","19.04","nan","nan","nan"
"Sandisk SDHC 8GO - SDHC8GO","28.18","Sandisk","nan","nan","Sandisk SDHC 8GB SDHC-Speicherkarte","7.99","Sandisk","nan","nan"
"Toshiba Exceria Pro N401 SDXC 128GB UHS-I U3 Speicherkarte (bis zu 95MB/Sek. lesen)","70.61","nan","nan","nan","TOSHIBA EXCERIA PRO N401, 128 GB","79.95","nan","nan","nan"
"Toshiba EXCERIA PRO - N401 128GB SDXC UHS-I Clase 3 memoria flash - Tarjeta de memoria (SDXC, UHS-I, Clase 3, Negro, A prueba de rayos X, ISO 7816-1)","67.0","nan","nan","nan","Toshiba Exceria Pro N401 128GB SD Memory Card 95 MB/s 4K - THN-N401S1280E4","65.08","nan","nan","nan"
"Lexar P20 128GB USB 3.0 JumpDrive - LJDP20-128CRBEU","93.47","nan","nan","nan","Lexar P20 128GB USB 3.0 JumpDrive - LJDP20-128CRBEU","108.9","nan","nan","nan"
"Sony USM128GQX 128 GB RAM USB Flash Drive","113.31","nan","nan","nan","SONY 128GB USB 3.0 pendrive USM128GQX","49999.0","nan","nan","nan"
"SanDisk SDHC 8GB Minneskort - Minneskort till kamera","99.0","nan","nan","nan","Tarjeta de Memoria SANDISK SDHC 8GB","4.99","nan","nan","nan"
"DataTraveler 101 G2 - Lecteur flash USB - 16 Go - Hi-Speed USB - noir","nan","nan","nan","nan","Clé USB Kingston Cl&amp;eacute; USB 16GB Kingston DT101 G2 - Sous Blister (MK483703403)","13.99","nan","nan","nan"
"Sony Expert SR-G1UX2A Micro SDXC minneskort 128 GB - Minneskort till mobil","1899.0","nan","nan","nan","Sony microSDXC 128 GB UHS-I U3 Class 10 + SD Adapter","164.5","nan","nan","nan"
"Toshiba TransMemory U202 128GB USB Flash Drive USB 2.0 - White - THN-U202W1280E4","nan","nan","nan","nan","TOSHIBA TransMemory U202, 128 GB, weiss","41.95","nan","nan","nan"
"Toshiba EXCERIA PRO - carte mémoire flash - 32 Go - SDHC UHS-II","nan","nan","nan","nan","Toshiba THN-N101K0320E6 32GB Exceria Pro N101 SD Karte","74.99","nan","nan","nan"
"Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive ipec discount Lexar","29.24","nan","nan","Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive. Llave USB. Interfaz de conexión : USB 3.0, MicroUSB. Capacidad (GB) : 32 GB. 5% de descuento permanente para Socios y envío gratis.","Tesco direct: Lexar JumpDrive C20m 32GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Black Silver","nan","nan","nan","nan"
"Kingston DT101G2 Datatraveler Memoria USB portatile 32768 MB","nan","nan","nan","nan","Kingston Technology DT101G2/32GB DataTraveler 101 G2 32 GB USB Flash Drive, Purple","17.39","nan","nan","nan"
"Sony Slim USB-minne USB-C/USB-A 16 GB - Minneskort, USB-minne","299.0","nan","nan","nan","Tesco direct: Sony USM16CA1 USB flash drive","31.2","nan","nan","nan"
"SANDISK SDCZ60-256G-A46 256GB Cruzer Glide(TM) USB Flash Drive","nan","nan","nan","nan","Sandisk Cruzer Glide 256 GB 256GB USB 2.0 Negro, Rojo unidad flash USB en Fnac.es","nan","nan","nan","nan"
"Toshiba Exceria Pro N401 SDXC kort 64 GB - Minneskort, USB-minne","499.0","nan","nan","nan","Toshiba Exceria Pro N401 SDXC 64 GB UHS-I U3 Class 10","39.0","nan","nan","nan"
"Pendrive 512gb Usb 3.0/3.1 Kingston Hyperx Savage","259.1","kingston","nan","nan","Kingston HyperX Savage - USB-Flash-Laufwerk - 512 GB - USB 3.1 -","309.0","nan","nan","nan"
"Carte SD Lexar PREMIUM SERIES SDHC 8 Go - SD 300X 8GB (4116020)","7.9","nan","nan","nan","Lexar 8GB 300x Premium II SDHC Card","11.99","nan","nan","nan"
"Lexar JumpDrive S25 - USB-Flash-Laufwerk - 64 GB - USB 3.0 - Violett","47.22","Lexar","nan","nan","LEXAR JumpDrive S25 64GB","34.99","nan","nan","nan"
"Pam??ová karta Kingston SDXC 256GB UHS-I U1 (90R/45W)","2599.0","nan","nan","nan","Kingston SDA10/256GB - Tarjeta SD profesional de 256 GB (UHS-I SDHC/SDXC clase 10)","79.04","nan","nan","nan"
"Pendrive 16gb Usb2.0 Intenso Basic Line Negro","6.1","intenso","nan","nan","Intenso Basic Line 3503470 - Memoria USB 2.0 (16 GB), color negro y plateado","7.96","nan","nan","nan"
"SanDisk MicroSDHC+SD adapter 4GB SDSDQM-004G-B35A en Fnac.es","nan","nan","nan","nan","SanDisk Micro SDHC 4GB Class 4 Speicherkarte","nan","nan","nan","nan"
"Intenso Rainbow Line - USB-Stick - 4 GB - Blau","7.95","nan","nan","nan","Intenso Rainbow Line USB 2.0 (4GB) USB-Speicherstick blau","5.0","Intenso","nan","nan"
"Intenso USB-Stick 3.0 Premium Line 64GB USB 3.0","34.99","nan","nan","nan","Intenso premium line 64gb usb 3.0 (3534490)\n","41.15","Intenso","nan","Intenso premium line 64gb usb 3.0 (3534490). Clé USB. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin."
"Sandisk Ultra PLUS MicroSDXC 64 GB 80 MB / seconde UHS-I geheugenkaart met SD-adapter\n","50.04","Sandisk","nan","Sandisk Ultra PLUS MicroSDXC 64 GB 80 MB / seconde UHS-I geheugenkaart met SD-adapter. Micro SD geheugenkaart. Harde schijf : 64 GB. Standaardkorting van -5% voor leden.","Sandisk 8GB Ultra SDHC Memory Card, Class 10, Read speed up to 80 MB/s + SD Adapter 64 gb","36.7","nan","nan","nan"
"Lexar Jumpdrive P20 128GB USB 3.0","88.95","nan","nan","nan","Lexar P20 128GB USB 3.0 JumpDrive - LJDP20-128CRBEU","108.9","nan","nan","nan"
"Sony Micro Vault MACH USM32GQX Drive,Sony,USM32GQX/B","38.3","nan","nan","nan","Usb3.0 Key Machqx 32GB 5YWARR Sony Achat dans le rayon Clés USB Usb 3.0","54.59","nan","nan","nan"
"Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU,LEXAR MEDIA INC,LJDP20-32GCRBEU","27.81","nan","nan","nan","Clé USB Lexar P20 USB 3.0 32 GO (4187369)","36.07","nan","nan","nan"
"SanDisk 4GB Micro SD Class 4 Memory Card","nan","nan","nan","nan","SanDisk - carte mémoire flash - 4 Go - microSDHC","nan","nan","nan","nan"
"Sandisk,Sandisk,SanDisk Unidad flash - Memoria flash USB doble SanDisk Ultra de 64 GB con USB 3.1 Type-C,SanDisk,SDDDC2-064G-G46","31.51","nan","nan","nan","SanDisk Ultra Dual USB-C 3.1 flash drive 64 GB - Diverse mobiltillbehör","349.0","nan","nan","nan"
"SanDisk 8&nbsp;GB Secure Digital High Capacity (SDHC)&nbsp;-&nbsp;Class 4,SanDisk,SDIDSDB008GA46","15.92","nan","nan","nan","SanDisk 8 GB tarjeta de memoria flash SDHC de clase 2 sdsdb-8192-a11: Amazon.es: Informática","20.62","nan","nan","nan"
"Lexar LSD8GBBBEU300 - Tarjeta de memoria SD Premium de 8 GB (con hasta 45 MB/s, Clase 10, velocidad de 300x)","11.9","nan","nan","nan","Lexar SDHC 8 Gb 300X Classe 10 | SD (secure digital) | Memorie | Foto De Angelis","12.0","nan","nan","nan"
"KINGSTON HX SAVAGE USB 3.1/3.0 512GB\n","268.72","KINGSTON","nan","KINGSTON HX SAVAGE USB 3.1/3.0 512GB. USB-stick. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.","USB Flash Kingston HyperX Savage 512GB ?erný/?ervený","6179.0","nan","nan","nan"
"Carte micro SD Sandisk EXTREME PLUS MICRO SDHC 16 Go - MSD 16GB EXT PLUS V2 (4144520)","46.32","nan","nan","nan","SanDisk Extreme PRO microSDHC Minneskort 16 GB - Minneskort till mobil","379.0","nan","nan","nan"
"LEXAR - JumpDrive USB 2.0 16GB&nbsp;grey/orange","19.9","nan","nan","nan","Lexar JumpDrive S70 Clé USB 2.0 16 Go Gris LJDS70-16GABEU","nan","nan","nan","nan"
"Clé USB Lexar JUMPDRIVE S25 32GB (4110331)","16.9","nan","nan","nan","Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Verde)","13.11","nan","nan","nan"
"INTENSO 3503470 Basic Line 16 GB, USB-Stick, USB 2.0, 16 GB","7.99","nan","nan","nan","Pendrive 16gb Usb2.0 Intenso Basic Line Negro","6.1","intenso","nan","nan"
"INTENSO 3534490 Premium Line USB-Stick 64 GB","24.99","nan","nan","nan","Intenso Premium Line USB Stick (64GB)","32.99","Intenso","nan","nan"
"Memoria SDHC Sony 8GB Class 10 / UHS I","9.99","nan","nan","nan","Sony 8GB SDHC Secure Digital Flash Memory Card - PERFORMANCE Series Class 10 UHS-1 (Read 90MB/s) - SF8U,Sony,CAN985","14.4","nan","nan","nan"
"Memoria USB - Intenso -64GB USB 3.0 (3.1 Gen 1) Tipo A Plata","32.62","Intenso","nan","nan","Intenso premium line 64gb usb 3.0 (3534490)\n","41.15","Intenso","nan","Intenso premium line 64gb usb 3.0 (3534490). Clé USB. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin."
"Lexar JumpDrive S70 Clé USB 2.0 16 Go Gris LJDS70-16GABEU","nan","nan","nan","nan","Lexar Professional JumpDrive S70 16GB USB 2.0 Retractable Design Flash Drive Memory Stick - Grey","12.99","nan","nan","nan"
"SanDisk Cruzer Glide 256 GB USB 2.0 Flash Drive","82.99","nan","nan","nan","SANDISK SDCZ60-256G-A46 256GB Cruzer Glide(TM) USB Flash Drive","nan","nan","nan","nan"
"Toshiba THN-U202W0080E4 Penna Flash da 8GB, USB 2.0, Bianco","nan","nan","nan","nan","Toshiba TransMemory U202 8GB USB stick USB 2.0 aqua","nan","nan","nan","nan"
"SANDISK - Cruzer Extreme USB 3.0 16GB&nbsp;","29.9","nan","nan","nan","Sandisk - 16gb Extreme en Fnac.es","nan","nan","nan","nan"
"Memoria USB Toshiba Transmemory U202 USB 2.0 128GB en Fnac.es","39.99","nan","nan","nan","Toshiba TransMemory U202 flash drive 128 GB (vit) - Minneskort, USB-minne","499.0","nan","nan","nan"
"Tarjeta de Memoria Lexar SDHC de 8GB Clase 10","7.9","Lexar","nan","nan","Lexar Platinum II 300x 8GB SDHC U1 Memory Card - LSD8GBBBEU300","7.95","nan","nan","nan"
"Toshiba Exceria Pro N101 32GB SD Memory Card 260 MB/s - THN-N101K0320E6","59.56","nan","nan","nan","Toshiba THN-N101K0320E6 32GB Exceria Pro N101 SD Karte","74.99","nan","nan","nan"
"SanDisk 8&nbsp;GB Secure Digital High Capacity (SDHC)&nbsp;-&nbsp;Class 4,SanDisk,SDIDSDB008GA46","15.92","nan","nan","nan","Carte SD Sandisk Sandisk 8go classe 4 sd secure digital sdhc","6.99","Carte","nan","nan"
"Clé USB3.0 Lexar JumpDrive S25 32 Go Vert et blanc","nan","nan","nan","nan","Lexar JumpDrive S25  Memoria USB 3.0  32 GB en Fnac.es","18.99","nan","nan","nan"
"Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)","76.72","nan","nan","nan","Lexar JumpDrive C20m 128 GB micro-USB Flash Drive,LEXJ4,LJDC20m-128BBEU","39.68","nan","nan","nan"
"Kingston Carte Sd Professionnelles Sda10 256Gb Uhs-I Sdhc Sdxc Classe 10 - 256Go","nan","nan","nan","nan","Kingston SDXC Class 10 UHS-I 256GB 256GB SDXC Flash Class 10","111.0","nan","nan","nan"
"Kingston DataTraveler 101 G2 16 GB USB 2.0 Flash Drive - Black","7.91","nan","nan","nan","Tesco direct: Kingston 16GB Data Traveler USB Card","17.0","nan","nan","nan"
"Kingston DataTraveler 101 G2 32 GB USB 2.0 Flash Drive - Purple","nan","nan","nan","nan","Clé USB Kingston Cl&amp;eacute; USB 32GB Kingston DT101 G2 - Sous blister (MK935278601)","28.36","nan","nan","nan"
"Carte Mémoire microSDHC SanDisk Ultra Plus 32 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD","19.99","nan","nan","nan","Accessoires Montres / Bracelets connectés Sandisk Ultra android microsdhc 32g","26.39","Accessoires","nan","nan"
"Tesco direct: Sony SF16N4 16 GB SDHC","15.46","nan","nan","nan","Sony SDHC 16GB Class 4","590.0","nan","nan","nan"
"Tesco direct: TOS-U202-128GB-WHI 128GB TransMemory USB 2.0 Flash Drive","34.99","nan","nan","nan","Clé USB Toshiba THN-U202W1280E4 128Go USB 2.0 Type A Blanc lecteur USB flash (MK1725168789)","46.94","nan","nan","nan"
"Toshiba Exceria Pro N401 SDXC kort 64 GB - Minneskort, USB-minne","499.0","nan","nan","nan","Toshiba Scheda di Memoria SDXC 64 GB, EXCeria, 95 Mb/s, UHS-I, U3, Nero/Argento","53.32","nan","nan","nan"
"Carte XQD Lexar XQD PRO 32 Go 1400X (MK937093372)","87.45","nan","nan","nan","Lexar XQD 32GB X1400 PROFESSIONAL XQD +KUPON PREMIUM -50% na AB FOTOKSI??K? - Abfoto","329.0","nan","nan","nan"
"Intenso Premium Line - clé USB - 8 Go\n","10.16","Intenso","nan","Intenso Premium Line - clé USB - 8 Go. Carte CompactFlash. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.","Clé USB Intenso Cl&amp;eacute; USB 8GB Intenso FlashDrive Premium Line 3.0 - blister aluminium (MK935883071)","11.15","nan","nan","nan"
"Toshiba 32 GB Exceria PRO 32GB SDHC UHS Class 3 memory card - memory cards (32 GB, SDHC, Class 3, 260 MB/s, 240 MB/s, UHS)","76.67","nan","nan","nan","Toshiba EXCERIA PRO - Flash-Speicherkarte - 32 GB - UHS Class 3 - SDHC UHS-II","79.47","Toshiba","nan","nan"
"TOSHIBA EXCERIA PRO N101, 32 GB","94.95","nan","nan","nan","Toshiba 32 GB Exceria PRO 32GB SDHC UHS Clase 3 memoria flash - Tarjeta de memoria (32 GB, SDHC, Clase 3, 260 MB/s, 240 MB/s, UHS)","76.67","nan","nan","nan"
"Kingston Ultimate - Flash-Speicherkarte - 16 GB - UHS Class 1 /","17.95","nan","nan","nan","Kingston Ultimate - carte mémoire flash - 16 Go - SDHC","nan","nan","nan","nan"
"PNY Attache 4 2.0, USB-Stick, USB 2.0, 128 GB","27.99","nan","nan","nan","Memoria USB PNY Attache 128GB","33.65","logilink","nan","nan"
"Clé USB3.0 Lexar JumpDrive P20 32 Go Noir","nan","nan","nan","nan","Lexar JumpDrive P20 32GB - Pendrive / Memoria USB ASdiscount Lexar","75.61","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis."
"Intenso Basic Line - clé USB - 16 Go\n","17.71","Intenso","nan","Intenso Basic Line - clé USB - 16 Go. Carte CompactFlash. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.","Tesco direct: Intenso 16GB Basic USB2.0 USB 2.0 Type-A Black Silver flash drive","7.68","nan","nan","nan"
"Clé USB Lexar JumpDrive C20m 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A Noir, Argent lecteur USB flash (MK1902705846)","57.8","nan","nan","nan","Lexar JumpDrive C20m Unità Flash MicroUSB, 128 GB","58.05","nan","nan","nan"
"SANDISK - SDHC 8GB&nbsp;","7.99","nan","nan","nan","Sandisk SDHC 8GB SDHC-Speicherkarte","7.99","Sandisk","nan","nan"
"Toshiba Scheda di Memoria SDXC 128GB, Exceria, 90MB/s, Classe 10, U3","nan","nan","nan","nan","Toshiba EXCERIA N302 N302 SDXC 128GB 128GB SDXC UHS-I Clase 10 memoria flash - Tarjeta de memoria (128 GB, SDXC, Clase 10, 90 MB/s, UHS-I, 24 mm)","45.31","nan","nan","nan"
"INTENSO Rainbow Line, USB-Stick, USB 2.0, 4 GB","6.49","nan","nan","nan","Intenso INT-3502450 Memory Stick Rainbow Line USB, 4 GB, Blu","nan","nan","nan","nan"
"Transcend TS64GSD2U3 | Card SD Secure Digital | Storage media | Re ... - New","99.41","Transcend","nan","Secure Digital SDXC UHS-II 64GB up to 285MB/s read speed/180MB/s write","Memoria SDXC Transcend 64GB Ultimate UHS-II U3","118.99","nan","nan","nan"
"USB Flash Kingston HyperX Savage 512GB ?erný/?ervený","6179.0","nan","nan","nan","HyperX Savage HXS3/512 GB USB-Stick USB 3.0 schwarz/rot bis zu 350MB/Sek R, 250MB/Sek W","222.47","nan","nan","nan"
"Shop Samsung Galaxy A10 Dual SIM Black 32GB 4G LTE online in Egypt","2040.0","Samsung","nan","Online shopping for Samsung, and more. Get amazing prices in Egypt","Shop Samsung Galaxy A10 Dual SIM Black 32GB 4G LTE online in Egypt","2039.0","Samsung","nan","Online shopping for Samsung, and more. Get amazing prices in Egypt"
"Memoria SDHC Sony 16GB Class 4","15.99","nan","nan","nan","Sony SD Card 16GB SD HC Class 4 bei","14.99","nan","nan","nan"
"Carte Mémoire Sandisk ultra PLUS MicroSDHC 32Go 80Mo/seconde UHS-I avec adaptateur SD\n","27.04","Carte","nan","Carte Mémoire Sandisk ultra PLUS MicroSDHC 32Go 80Mo/seconde UHS-I avec adaptateur SD. Carte mémoire micro SD. Capacité de stockage : 32 Go. Remise de 5% pour les adhérents.","SANDISK Ultra Performance Class 10 microSD Memory Card - 32 GB","29.99","nan","nan","nan"
"SANDISK Ultra Performance Class 10 microSD Memory Card - 32 GB","29.99","nan","nan","nan","Accessoires Montres / Bracelets connectés Sandisk Carte mémoire sdxc sandisk extreme 128 go","46.83","Accessoires","nan","nan"
"Karta SANDISK SDHC 8GB, Karty pami?ci","19.99","nan","nan","nan","SanDisk Standard SDHC 8 GB Memory Card (Label May Change),SanDisk,SDSDB-008G-B35,B009HQG4G2,Computer_Components,Drives and Mass Storage,SD HC,SDHC,8Gb,8 Gig,Memory,Memory,Card,SanDisk,ScanDisk,SDSDB,SDSDB8192,8192,SDSDB8192E,8192E,E,SDSDB8192E11,8192E11,E11,Secure Digital,SecureDigital,SD,","nan","nan","nan","nan"
"Pam??ová karta Kingston MicroSDHC 8GB UHS-I U1 (45R/10W) + adapter","197.0","nan","nan","nan","Kingston 8 GB UHS Class 1/Class10 microSDHC UHS-I Flash Memory Card","nan","nan","nan","nan"
"Toshiba Exceria Pro N101 32GB SD Memory Card 260 MB/s - THN-N101K0320E6","59.56","nan","nan","nan","Toshiba 32 GB Exceria PRO 32GB SDHC UHS Class 3 memory card - memory cards (32 GB, SDHC, Class 3, 260 MB/s, 240 MB/s, UHS)","76.67","nan","nan","nan"
"Karta pami?ci SDHC (Secure Digital High Capacity) gwarantuj?ca minimaln? szybko?? transferu 4 MB/s, kompatybilna tylko z urz?dzeniami obs?uguj?cymi standard SDHC. Obj?ta wieczyst? gwarancj?.","nan","nan","nan","nan","Kingston Secure Digital Card High-Capacity 4GB  (Retail)","7.99","nan","nan","nan"
"Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)","72.51","nan","nan","nan","Lexar JumpDrive C20m 128 GB micro-USB Flash Drive,LEXJ4,LJDC20m-128BBEU","39.68","nan","nan","nan"
"Lexar JumpDrive S25 - USB-Flash-Laufwerk - 64 GB - USB 3.0 - Violett","47.22","Lexar","nan","nan","Lexar JumpDrive S25 64GB USB 3.0 Flash Drive LJDS25-64GABEU (Viola)","21.37","nan","nan","nan"
"Accessoires Montres / Bracelets connectés Sandisk Ultra android microsdhc 32g","26.48","Accessoires","nan","nan","Accessoires Montres / Bracelets connectés Sandisk Carte mémoire sdxc sandisk extreme 128 go","46.83","Accessoires","nan","nan"
"Carte mémoire SDXC SanDisk Ultra PLUS 64 Go, Classe 10","37.99","nan","nan","nan","Carte mémoire SDXC SanDisk Ultra PLUS 64 Go, Classe 10","37.99","nan","nan","nan"
"Kingston Data Traveler 101 Gen2 32GB USB 2.0 (czerwony)","59.99","nan","nan","nan","Kingston DataTraveler 101 Generation 2 (G2) Clé USB 32 Go Mauve - Emballage &quot;déballer sans s'énerver&quot;","21.86","nan","nan","nan"
"Sony USM4GR Micro Vault Memoria USB portatile 4096 MB","nan","nan","nan","nan","Sony USB-Stick 4GB 2.0 USM Midi Model (USM4GR) bei","8.99","nan","nan","nan"
"Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)","76.72","nan","nan","nan","Pami?? LEXAR JumpDrive C20c (LJDC20C Pami?? LEXAR JumpDrive C20c (LJDC20C","339.99","Pami?? Pami??","nan","nan"
"Pen Drive Kingston Dt101g2/32gb Hi-speed Usb 2.0 (25)","13.8","kingston","nan","nan","Kingston Data Traveler 101 G2 32 GB fialový - flashdisk","408.0","nan","nan","nan"
"Sony Micro Vault MACH USM32GQX Drive,Sony,USM32GQX/B","38.3","nan","nan","nan","Sony USM32GQX Noir,Sony - Rme New Média,USM32GQX/B","51.5","nan","nan","nan"
"Basic Line 16GB,Intenso,3502470","6.77","nan","nan","nan","Intenso Basic Line 3503470 - Memoria USB 2.0 (16 GB), color negro y plateado","7.96","nan","nan","nan"
"SANDISK Ultra Performance Class 10 microSD Memory Card - 32 GB","29.99","nan","nan","nan","Achat Mémoire Ultra Plus 32 Go 80Mo/s Sandisk dans le rayon Carte SD","34.99","nan","nan","nan"
"Sony Slim USB-minne USB-C/USB-A 16 GB - Minneskort, USB-minne","299.0","nan","nan","nan","Clé USB Sony Clé OTG 16Go USM16CA1 type C et USB 3.1 (4190041)","29.99","nan","nan","nan"
"Lexar JumpDrive S70 16GB USB 2.0 Tipo-A Grigio, Arancione unità flash USB","19.9","nan","nan","nan","Lexar Professional JumpDrive S70 16GB USB 2.0 Retractable Design Flash Drive Memory Stick - Grey (Pack of Two)","23.99","nan","nan","nan"
"Clé USB Intenso Cl&amp;eacute; USB 16GB Intenso Basic Line - Sous blister (MK48541586)","12.19","nan","nan","nan","INTENSO 3503470 Basic Line 16 GB USB-Stick 16 GB","7.99","nan","nan","nan"
"Sony Micro Vault Midi 32GB Speicherstick USB 2.0","24.73","nan","nan","nan","Sony USM32GR","20.99","nan","nan","nan"
