,GBs,tokens,name
1615,set(),"['cruzer', 'adapter', 'micro', 'usb', 'stick', 'sf', 'm128', 'zu', 'sony', 'pro', 'blister', 'sd', 'pro']","cruzer in adapter, micro usb-stick sf-m128/t zu with - + sony pro go blister sd pro geheugenkaart"
1616,{'32'},"['kingston', 'dt101g2', '32', 'gb', '101', 'g2', '32', 'gb', 'usb', 'flash', 'drive', 'purple']","Kingston Technology DT101G2/32GB DataTraveler 101 G2 32 GB USB Flash Drive, Purple"
1617,{'64'},"['sony', 'cruzer', 'extreme', '64', 'gb', 'card', '94', '10', 'uhs']",Sony DataTraveler Cruzer Extreme 64GB Card 94 10 UHS +
1618,{'256'},"['sandisk', 'sdcz60', '256g', 'a46', '256', 'gb', 'cruzer', 'glide', 'tm', 'usb', 'flash', 'drive']",SANDISK SDCZ60-256G-A46 256GB Cruzer Glide(TM) USB Flash Drive
1619,{'8'},"['sony', 'sd', 'serie', 'gb', 'r90', 'cl', '10']",SONY SD SERIE U 8GB R90 CL 10 PERFORMANCE
1620,{'64'},"['transcend', '64', 'gb', 'sdxc', 'uhs', 'ii', 'u3', '64', 'gb', 'sdxc', 'uhs', 'ii', 'clase', '10', 'memoria', 'flash', 'tarjeta', 'de', 'memoria', '64', 'gb', 'sdxc', 'clase', '10', '285', 'mb', '180', 'mb', 'uhs', 'ii']","Transcend 64GB SDXC UHS-II U3 64GB SDXC UHS-II Clase 10 memoria flash - Tarjeta de memoria (64 GB, SDXC, Clase 10, 285 MB/s, 180 MB/s, UHS-II)"
1621,{'32'},"['usb3.0', 'key', 'machqx', '32', 'gb', '5ywarr', 'sony', 'achat', 'dans', 'le', 'rayon', 'cles', 'usb', 'usb', '3.0']",Usb3.0 Key Machqx 32GB 5YWARR Sony Achat dans le rayon Clés USB Usb 3.0
1622,{'32'},"['lexar', 'direct', '64', 'select', 'usb', '32', 'gb', 'adaptador', '64', '60mbs', '400x', 'wex', 'pro']",lexar direct: 64 select usb 32gb adaptador 64 60mbs/400x wex | pro
1623,{'8'},"['tarjeta', 'de', 'memoria', 'sandisk', 'extreme', 'pro', 'sdhc', 'gb']",Tarjeta de Memoria SANDISK Extreme Pro SDHC 8GB
1624,set(),"['toshiba', 'xqd', 'line', 'micro', 'traveler', 'kingsto', 'uhs', 'gb', 'microusb', 'usb', 'uhs', '10', 'mb']","Toshiba XQD Line Micro TRAVELER Kingsto UHS-I GB MicroUSB/USB UHS-I\n 10 MB/S,"
1625,{'64'},"['sandisk', 'usb', 'stick', '3.1', 'extreme', 'usb', '3.1', '64', 'gb']",Sandisk USB-Stick 3.1 Extreme Go USB 3.1 64GB
1626,set(),"['carte', 'usb', 'uhs-1', 'microsdxc', 'extreme', '300', '299', 'mb', 'sd', '2.0', 'minimum', 'adapter', 'flash', 'micro', 'sd', '275']","CARTE USB UHS-1 MICROSDXC EXTREME + GO 300/299MB/S SD 2.0 + MINIMUM - ADAPTER FLASH MICRO-SD, 275"
1627,{'16'},"['intenso', '16', 'gb', 'basic', 'usb2.0', 'pendrive', 'memoria', 'usb', 'mercado', 'actual', 'intenso']",Intenso 16GB Basic USB2.0 - Pendrive / Memoria USB Mercado Actual Intenso
1628,set(),"['sandisk', 'cz48', '32', 'gb', 'usb', 'sdhc', 'ultra', 'usb', 'uhs', 'c10', 'adaptador', 'bewegung', 'plata']",SANDISK - CZ48&NBSP;32&NBSP;GB USB SDHC SPEICHERKARTE ULTRA USB UHS-I C10 ADAPTADOR BEWEGUNG) PLATA
1629,{'512'},"['kingston', 'hyperx', 'savage', '512', 'gb', 'usb', '3.0']",Kingston HyperX Savage 512GB USB 3.0
1630,{'512'},"['hyperx', '512', 'gb', 'savage', 'usb', '2.0', '3.0', '3.1', 'flash', 'drive']",HyperX 512 GB Savage USB 2.0/3.0/3.1 Flash Drive
1631,set(),"['tarjeta', 'usm-8x', 'sandisk', '64', 'memory', '95', 'mb', 'photo', 'digital', 'bleu']",Tarjeta USM-8X Sandisk - D 64 + Memory 95MB Photo digital) Bleu
1632,{'32'},"['reader', 'select', '128', 'blauw', 'extreme', 'cameras', '32go', 'karta', 'serie']",- reader select 128 blauw extreme cameras 32go karta - g-serie
1633,{'16'},"['sd', 'tarjeta', 'uhs', 'u3', 'memory', '3.0', 'u3', '16go']",SD TARJETA - UHS-I/U3 Memory 3.0 U3 16Go
1634,set(),"['pami', '3.0', 'carte', 'digital', '3.1', 'usb', 'memory', 'c10']",PAMI?? /> 3.0 CARTE DIGITAL 3.1 USB MEMORY C10 -
1635,set(),"['sandisk', 'xqd', 'original', '16', '94', 'mb', 'usb']",SanDisk XQD original 16 94MB/s USB
1636,set(),"['aplikacja', '128', 'microsdxc', 'ultra', '10', '32', 'v30', '300', 'mb', 'ultra', 'a1', 'clase', 'bis', 'rosa', 'sandisk', 'type']","aplikacja 128 + microSDXC Ultra 10, 32 V30 300MB/s ULTRA A1 (Clase bis rosa Sandisk Type-a"
1637,{'8'},"['lexar', 'premium', 'ii', '300x', 'gb', 'sdhc', 'u1', 'scheda', 'di', 'memoria']",Lexar Premium II 300X 8GB SDHC U1 Scheda di memoria - LSD8GBBBEU300
1638,set(),"['sandisk', 'ljdv10', '32gabe', 'usb2.0', 'size', '128', 'sdxc', 'carte', 'flash', 'dans']",SanDisk LJDV10-32GABE Usb2.0 - Size 128 + SDXC Carte - Flash dans
1639,set(),"['carte', 'extreme', 'sandisk', 'extreme', '2.0', '60', 'uhs', 'zu', 'mb']","Carte Extreme SANDISK Technology Extreme 2.0, 60 UHS-I zu MB/s,"
1640,set(),"['pendrive', 'microsdhc', '2.0', 'card', 'ush', 'ii', '633x', '15', 'de', 'interface', '10', 'con', 'avec', 'memoria', 'le', 'u3', 'amazon.es']","pendrive microsdhc 2.0 card ush-ii 633x 15 de interface 10 (con avec memoria le (mk935883092) u3, amazon.es:"
1641,set(),"['sony', 'extreme', 'galaxy', 'pendrive', '10', 'es', '100', 'mb', 'sg', 'memoria', 'uhs', 'flash', 'plnou', 'classe', '10', 'flash']",sony extreme galaxy microvault pendrive 10) es 100mb/sg memoria uhs flash plnou adaptateur classe 10 flash
1642,{'32'},"['cle', 'usb', 'lexar', 'p20', 'usb', '3.0', '32', '4187369']",Clé USB Lexar P20 USB 3.0 32 GO (4187369)
1643,set(),"['lexar', 'micro', 'xqd', '1000x', 'ultra', 'uhs', 'rdr', '128', 'u3', 'uhs']",LEXAR MICRO XQD 1000X ULTRA UHS - RDR 128 U3 UHS
1644,{'16'},"['sandisk', 'sdhc', '16', 'gb', '80', 'mb', 'cl10']",SANDISK SDHC 16GB 80MB/S CL10\n
1645,{'64'},"['lexar', '16', 'select', '64', 'gb', 'uhs', 'sdhc', '633x-95', 'mb', 'obrazow', 'a1', 'usb', 'usb', 'minne', 'adapter', 'uhs']",Lexar - 16 Select 64GB UHS SDHC 633X-95MB obrazów A1+ USB USB-minne Adapter uhs-i
1646,{'32'},"['lexar', 'p20', '32', 'gb', 'usb', '3.0', 'jumpdrive', 'ljdp20', '32gcrbeu']",Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU
1647,{'16'},"['sandisk', '16', 'gb', '32', 'sdxc', 'de', 'fnac.es', 'uhs', 'ii', 'sd']",SANDISK 16GB Performance 32 SDXC de Fnac.es UHS-II SD
1648,set(),"['sandisk', 'memoire', 'sdxc', 'usb', 'uhs', '3.0', 'drive', 'clase']",SanDisk mémoire SDXC USB UHS 3.0 Drive Clase
1649,{'16'},"['intenso', '3503470', 'basic', 'line', '16', 'gb', 'usb', 'stick', 'usb', '2.0', '16', 'gb']","INTENSO 3503470 Basic Line 16 GB, USB-Stick, USB 2.0, 16 GB"
1650,{'16'},"['intenso', 'basic', 'line', '3503470', 'memoria', 'usb', '2.0', '16', 'gb', 'color', 'negro', 'plateado']","Intenso Basic Line 3503470 - Memoria USB 2.0 (16 GB), color negro y plateado"
1651,"{'3', '4'}","['tarjeta', 'sdxc', 'memoria', '3.0', 'usb', '256', 'pro', '16', 'u3', 'gb', 'gb', 'velocidad', 'thn', 'sony', 'sf', 'g2ux2', 'velocidad', 'rayon', 'bestellen']","\nTARJETA SDXC Memoria 3.0 USB 256 PRO 16 U3 GB, GB velocidad THN-N302R0160E4 Go,Sony,SF-G2UX2 velocidad rayon bestellen!"">"
1652,{'32'},"['sony', '32', 'gb', 'usb', '3.0', 'pendrive', 'usm32gqx']",SONY 32GB USB 3.0 pendrive USM32GQX
1653,{'4'},"['tesco', 'direct', 'sony', 'style', 'usm4gmp', 'gb', 'usb', 'flash', 'drive', 'pink']",Tesco direct: Sony MicroVault Style USM4GMP (4GB) USB Flash Drive (Pink)
1654,{'128'},"['kingston', 'scheda', 'di', 'memoria', 'sda3', '128', 'gb', 'sdhc', 'sdxc', 'uhs', 'u3', '128', 'gb', 'nero']","Kingston Scheda di Memoria SDA3/128GB SDHC/SDXC UHS-I U3, 128 GB, Nero"
1655,{'64'},"['kingston', 'ultra', 'sdxc', '64', 'gb', 'uhs', 'ii', '2.0', '95mo', 'seconde', 'ab', 'black', 'le', 'gb']","KINGSTON Ultra SDXC - 64GB UHS-II 2.0 95Mo/seconde - ab Black le Mediamarkt.es GB,"
1656,"{'32', '512'}","['sandisk', 'attache', '32', 'gb', '512', 'gb', '3.0', '32', 'gb', 'de', '64', 'cles', 'emballage', 'ffp']",SANDISK Attache 32GB 512GB 4 3.0 (32GB) de - 64 Clés Emballage FFP
1657,{'32'},"['sandisk', 'ufm', '32', 'gb', 'usb', 'cruzer', 'glide', '3.0', '32', 'gb', 'usb', '3.0', '3.1', 'gen', 'conector', 'usb', 'tipo', 'negro', 'rojo', 'unidad', 'flash', 'usb', 'memoria', 'usb', '32', 'gb', '3.0', '3.1', 'gen', 'conector', 'usb', 'tipo', 'deslizar', 'negro', 'rojo', 'amazon.es']","Sandisk UFM 32GB USB CRUZER GLIDE 3.0 32GB USB 3.0 (3.1 Gen 1) Conector USB Tipo A Negro, Rojo unidad flash USB - Memoria USB (32 GB, 3.0 (3.1 Gen 1), Conector USB Tipo A, Deslizar, Negro, Rojo): Amazon.es: Informática"
1658,{'32'},"['carte', 'memoire', 'microsdhc', 'sandisk', 'ultra', 'plus', '32', 'classe', '10', 'vitesse', 'de', 'lecture', 'allant', ""jusqu'a"", '80', 'mo', 'sd']","Carte Mémoire microSDHC SanDisk Ultra Plus 32 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD"
1659,{'256'},"['kingston', 'carte', 'sd', 'sda10', '256', 'gb', 'uhs', 'sdhc', 'sdxc', 'classe', '10', '256go']",Kingston Carte SD Professionnelles SDA10/256GB UHS-I SDHC/SDXC Classe 10 - 256Go
1660,"{'32', '4'}","['gb', 'premium', '32', 'gb', 'avec', 'sandisk', 'card', 'adapter', 'gb', 'extreme']",gb premium go 32gb avec sandisk card adapter 4gb extreme
1661,{'256'},"['usm32gqx', 'cruzer', 'r94', '10', '256', 'gb', 'sony', 'extreme']",USM32GQX Cruzer R94 10 4 256GB Profesional Sony Extreme s
1662,{'64'},"['sandisk', 'sdhc', 'high', '64', 'gb', 'gb', 'usb', 'de', 'cl', 'eacute', 'c10', 'gen', '3.0', 'foto']",Sandisk SDHC High-Performance 64GB GB USB de Cl&amp;eacute; C10 Gen 3.0 Foto
1663,{'32'},"['memory', '32', 'gb', 'tesco', '2.0', 'memoire', 'adaptador', 'uhs', 'u302']",memory 32GB Tesco 2.0 Mémoire ADAPTADOR UHS-I U302
1664,{'64'},"['carte', 'usm32we', 'memoria', 'extreme', '64', 'gb', 'sdxc', 'zu', 'da', 'gb', 'cards', 'memoria']","Carte USM32WE memoria Extreme 64GB SDXC 1 zu da GB, + Cards memoria a"
1665,set(),"['karta', 'series', 'ultra', 'usb', 'usb', 'sdhc', 'sd', 'adapter']",KARTA X-SERIES ULTRA USB USB SDHC SD-ADAPTER
1666,{'32'},"['memoria', 'microsdhc', 'sony', '32', 'gb', 'adaptador']",Memoria microSDHC Sony 32GB + Adaptador
1667,set(),"['samsung', 'microsdxc', 'u202', 'usb', 'carte', 'usb', 'stick', 'ultra', 'memoria', 'duo', 'a1']",Samsung microSDXC U202 USB Carte USB-Stick Ultra Go memoria Minneskort dúo a1
1668,{'32'},"['sandisk', 'telephone', '32go', 'sdhc', 'uhs-2']",SANDISK TÉLÉPHONE MICROVAULT 32GO SDHC UHS-2
1669,{'32'},"['shop', 'samsung', 'galaxy', 'a10', 'dual', 'sim', 'blue', '32', 'gb', 'lte', 'online', 'egypt']",Shop Samsung Galaxy A10 Dual SIM Blue 32GB 4G LTE online in Egypt
1670,"{'32', '64'}","['sandisk', 'cruzer', 'uhs', '32', 'gb', '64', 'gb', 'microduo', '90', 'mb', 'otg', 'mb']",SANDISK Cruzer UHS-I 32GB 64GB microDuo 90MB/s OTG MB/s
1671,{'32'},"['memoria', 'xqd', '633x', 'sandisk', 'sd', 'g4', '32', 'gb', '90', 'mb', '10', 'c1', 'pro']","MEMORIA XQD 633X SANDISK SD G4/32GB 90MB/S GO - 10, C1 PRO"
1672,{'64'},"['sandisk', 'speed', '64', 'otg', '64', 'gb', 'flash', '80', 'mb', 'mb', 'usb', '260', 'przeno', 'ne', 'carte', 'memory']",SanDisk Speed 64 OTG 64GB flash 80MB/s MB/s USB 260 przeno?ne SPEICHERKARTE Carte Memory
1673,set(),"['stick', 'carte', 'de', 'digital', 'uhs', 'ii', 'p20', 'secure']",memóriakártya Stick Carte de Digital uhs-ii P20 Secure
1674,{'16'},"['tesco', 'direct', 'kingston', '16', 'gb', 'sdhc', 'class', '10', 'ultimate', 'high', 'speed', 'memory', 'card', 'sda10', '16', 'gb']",Tesco direct: Kingston 16 GB SDHC Class 10 Ultimate High Speed Memory Card SDA10/16GB
1675,{'16'},"['toshiba', 'exceria', 'pro', 'm401', 'micro', 'sdhc', 'kort', '16', 'gb', 'usb', 'minne']","Toshiba Exceria Pro M401 Micro SDHC kort 16 GB - Minneskort, USB-minne"
1676,{'32'},"['sandisk', 'sdhc', '32', 'gb', 'extreme', 'pro', '1867x', 'sd', 'secure', 'digital', 'memorie', 'foto', 'de', 'angelis']",Sandisk SDHC 32 Gb Extreme Pro 1867x | SD (secure digital) | Memorie | Foto De Angelis
1677,{'8'},"['sandisk', 'sdhc', 'gb', 'sdhc']",Sandisk SDHC 8GB SDHC-Speicherkarte
1678,{'32'},"['cle', 'micro', '32', 'drive', '10', '32', 'gb', 'adapter', 'plus']","Clé Micro 32 Drive 10, 32gb adapter Plus"
1679,{'128'},"['lexar', 'de', 'sdxc', '128', 'gb', '95', 'pro', 'velocita', '10', 'avec']",LEXAR - DE SDXC 128GB 95 PRO VELOCITÀ 10 AVEC
1680,{'8'},"['carte', 'sd', 'lexar', 'premium', 'series', 'sdhc', 'sd', '300x', 'gb', '4116020']",Carte SD Lexar PREMIUM SERIES SDHC 8 Go - SD 300X 8GB (4116020)
1681,{'8'},"['lexar', 'sdhc', 'gb', '300x', 'classe', '10', 'sd', 'secure', 'digital', 'memorie', 'foto', 'de', 'angelis']",Lexar SDHC 8 Gb 300X Classe 10 | SD (secure digital) | Memorie | Foto De Angelis
1682,{'256'},"['sandisk', 'bleu', 'clase10', '256', 'gb', 'memoria', 'flash', 'class']",Mediamarkt.es - SANDISK Bleu Clase10 256GB Memoria Flash Class
1683,{'128'},"['cle', '128', 'gb', 'pro', 'glide', 'class', 'r95', 'w90', 'zu', '260', 'vitesse', 'burgundy', '90', 'type', 'hasta']",Clé 128GB PRO® Glide Class 8 R95/W90 zu 260 Vitesse Adattatore (Burgundy) 90 Type hasta 2
1684,set(),"['microsdhc', 'pro', 'memoire', 'sony', 'dt50', 'serie', '32', 'blauw', 'drive', 'te', 'ka', '90', 'mb', 'sek', 'extreme']",microsdhc pro mémoire sony dt50 g-serie 32 blauw\n do drive ?te?ka 90mb/sek. extreme
1685,set(),"['karta', 'microsdhc', 'sandisk', '3.0', 'uhs', 'portatile', '80', 'color', 'gen', 'class']","KARTA MICROSDHC SANDISK 3.0 O UHS-I, PORTATILE 1 80 COLOR GEN CLASS"
1686,{'8'},"['sandisk', 'sdhc', 'select', '8go', 'class10', 'uhs', '-i', 'mb', 'de', 'sous', 'schwarz', 'video', '100', 'mb']",sandisk sdhc select 8go class10 uhs\-i mb/s 4 x de 8 sous to schwarz video 100mb/s
1687,{'8'},"['sandisk', 'sdhc', 'gb']",SANDISK - SDHC 8GB&nbsp;
1688,{'16'},"['tesco', 'direct', 'sony', '16', 'gb', 'sdhc', 'memory', 'card']",Tesco direct: Sony 16GB SDHC Memory Card
1689,{'256'},"['kingston', 'sdxc', 'class', '10', 'uhs', '256', 'gb', '256', 'gb', 'sdxc', 'flash', 'class', '10']",Kingston SDXC Class 10 UHS-I 256GB 256GB SDXC Flash Class 10
1690,{'16'},"['sandisk', 'cruzer', '16', 'gb', 'sdhc', 'class', '300', 'mb', 'pack']",SANDISK CRUZER 16GB SDHC CLASS 300MB/S - PACK
1691,{'32'},"['lexar', 'direct', '64', 'select', 'carte', '32', 'gb', 'wex', 'adaptador', '64', '60mbs', '400x', 'usb', 'pro']",Lexar direct: 64 Select carte 32GB Wex Adaptador 64 60MBs/400x USB | pro
1692,{'8'},"['kingston', 'sdcit', 'gb', 'microsdhc', 'gb', 'uhs', 'class', '10', 'card', 'sd', 'adapter', 'black']","Kingston SDCIT/8GB microSDHC 8 GB UHS-I Class 10 Industrial Temperature Card + SD Adapter, Black"
1693,set(),"['karta', 'pami', 'ci', 'sdhc', 'secure', 'digital', 'high', 'capacity', 'gwarantuj', 'minimaln', 'szybko', 'transferu', 'mb', 'tylko', 'urz', 'dzeniami', 'obs', 'uguj', 'cymi', 'standard', 'sdhc', 'obj', 'ta', 'wieczyst', 'gwarancj']","Karta pami?ci SDHC (Secure Digital High Capacity) gwarantuj?ca minimaln? szybko?? transferu 4 MB/s, kompatybilna tylko z urz?dzeniami obs?uguj?cymi standard SDHC. Obj?ta wieczyst? gwarancj?."
1694,{'64'},"['usb', 'minne', '3.1', '64', 'gb', 'ultra', 'dual', 'typ', 'photo']",USB-minne 3.1 64GB Ultra Dual Typ C Scandinavian Photo
1695,set(),"['wysokiej', 'jako', 'ci', 'karta', 'pami', 'ci', 'microsd', 'sr', 'ux2a', 'ktora', 'zosta', 'zapisu', 'zdj', 'wysokiej', 'ci', 'obs', 'ugi', 'szybkich', 'trybow', 'zdj', 'seryjnych', 'oraz', 'ci', 'lub', 'hd', 'xavc', 'trakcie', 'urz', 'dze', 'takich', 'jak', 'np', 'smartfony', 'tablety', 'czy', 'kamery', 'sportowe', 'wytrzyma', 'obudowa', 'zapewnia', 'bezpiecze', 'stwo', 'danych', 'odporno', 'na', 'wstrz', 'sy', 'kurz', 'py', 'wilgo', 'skrajne', 'szybki', 'odczyt', 'wynosz', 'cy', '95', 'mb', 'pozwala', 'na', 'swobodn', 'prac', 'cyfrowej', 'ciemni', 'czy', 'studiu', 'monta', 'owym', 'aparatami', 'cyfrowymi', 'kamerami', 'zestawie', 'adapterem', 'umo', 'liwiaj', 'cym', 'atwe', 'przes', 'anie', 'danych', 'pami', 'ci', 'komputera']","Wysokiej jako?ci karta pami?ci microSD SR-UX2A, która zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybów zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4K lub Full HD (XAVC S), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. Wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. Szybki odczyt wynosz?cy 95 MB/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. W zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera."
1696,{'128'},"['lexar', 'jumpdrive', 'c20c', 'usb', 'type', 'flash', 'laufwerk', '128', 'gb']",Lexar LJDC20c-128BBEUK JumpDrive C20c USB Type-C-Flash-Laufwerk 128GB
1697,{'128'},"['sandisk', 'sdxc', '128', 'gb', 'extreme', 'plus', 'uhs', '80', 'mb', 'sec']",SANDISK SDXC 128 GB EXTREME PLUS UHS-I 80MB/SEC
1698,{'10'},"['intenso', 'usb', 'carte', 'memoria', 'classe', '10', 'gb', 'silber', 'schwarz', 'blau']","intenso usb carte memoria classe 10 gb, silber-schwarz blau"
1699,{'32'},"['lexar', 'jumpdrive', 's25', '32', 'gb', 'usb', '3.0', 'flash', 'drive', 'ljds25', '32gabeu', 'verde']",Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Verde)
1700,{'16'},"['sony', 'sf16n4', 'class', 'standard', '16', 'gb', 'sdhc']",Sony SF16N4 Class 4 Standard 16GB SDHC-Speicherkarte
1701,"{'32', '8', '16'}","['kingston', 'extreme', 'gb', 'karty', 'u3', 'class', 'eacute', '16', 'gb', '32go', 'rayon']",Kingston Extreme 8GB Karty U3/Class k&eacute;k 16GB 32Go - rayon -
1702,set(),"['pendrive', 'microsdxc', 'microsdhc', 'sandisk', '128', 'de', '32']",Pendrive MicroSDXC microSDHC Sandisk 128 Componentes de 32
1703,set(),"['sony', 'compact', 'slim', 'hd', 'sl1', 'disque', 'dur', 'usb', '3.0']",Sony Compact Slim HD-SL1 - disque dur - 1 To - USB 3.0\n
1704,{'32'},"['toshiba', 'thn', '32', 'gb', 'exceria', 'pro', 'n101', 'sd', 'karte']",Toshiba THN-N101K0320E6 32GB Exceria Pro N101 SD Karte
1705,{'16'},"['cle', 'usb', 'sandisk', '16go', 'usb3']",CLE USB SANDISK 16GO USB3
1706,{'32'},"['achat', 'tarjeta', 'intenso', '32', 'gb', '300', 'class', 'card', 'rayon', 'rouge', 'drive', '10', 'class', 'u3']","Achat TARJETA flashgeheugenkaart Intenso (32GB) (300 + Class Card, rayon Rouge Drive 10 Class U3"
1707,set(),"['16', 'sd', '64', 'microsdxc', 'tarjeta', 'scheda', 'erny', 'gb']","8 16 SD 64 MICROSDXC TARJETA 5 + SCHEDA ?ERNÝ GB,"
1708,{'16'},"['sandisk', '3.0', 'dtig4', '16', 'gb', 'tarjeta', '90', 'noir']",SANDISK + DataTraveler 3.0 DTIG4/16GB Tarjeta 90 Noir\n -
1709,{'64'},"['memoria', 'hx', '16', '64', 'gb', 'style', 'classe', 'uhs', 'ii', '2.0']",MEMORIA HX 16 SUPERSPEED 64GB STYLE - CLASSE UHS-II 2.0
1710,set(),"['74.18', 'cle', 'sony', 'glide', '32', 'typ', 'mb', 'mc128d', 'eu', 'premium', 'gb', 'class', 'till', '130', 'de', 'allant', '10']",74.18 CLE Sony GLIDE - 32 Typ MB-MC128D/EU PREMIUM GB class till (130 de allant 10
1711,{'128'},"['sony', 'microsdxc', 'uhs-1', 'u3', '128', 'gb', 'adapter', 'srg1uxa']",Sony microSDXC UHS-1 U3 128GB memóriakártya + adapter (SRG1UXA)
1712,{'64'},"['sandisk', 'photos', '10', '440', 'flash', 'rainbow', 'version', 'sdxc', 'd90', 'memory', '64', 'gb', 'fit', 'media', 'rescue', 'blade', 'lecteur']","SANDISK Adattatore photos 10 440 flash Rainbow Version) SDXC D90, memory 64GB Fit Média Rescue Blade lecteur"
1713,set(),"['cle', 'ultra', 'hc', 'sdhc', '48', 'mb', '10', 'pami', 'ci']",Clé - Ultra HC Sdhc 48MB 10 Smartphone Pami?ci
1714,{'8'},"['sony', 'micro', '16', 'class', '3.0', 'uhs', 'portatile', 'sandisk', 'ljds70', '32gasbeu', 'gb', 'grun', 'negro']","sony micro 16 class 3.0, uhs portatile,sandisk,ljds70-32gasbeu 8gb - grün negro"
1715,{'64'},"['samsung', 'b35', '64', 'gb', 'card', 'blade', 'card', 'der', 'uhs', 'media', 'quot', 'deballer']",samsung sdsdb-016g-b35 64gb card blade card der - uhs media - &quot;déballer
1716,"{'64', '16'}","['sony', 'jumpdrive', '-argent', 'ultra', 'card', '64', 'gb', 'uhs', '150', '48', 'mb', 'sdxc', 'type', 'usb', '16', 'gb']",sony jumpdrive -argent ultra card (64gb) uhs-i 150 48mb/s sdxc type-a usb 16gb
1717,{'64'},"['sony', 'cle', 'usb', '2.0', 'serie', 'gm', '64', 'gb', 'stylish', 'blanche']",SONY CLE USB 2.0 SERIE GM 64GB STYLISH BLANCHE
1718,{'128'},"['sandisk', 'micro', '128', 'gb', '128', 'de', 'adapter', 'v30', 'bis', 'de', 'class']","Sandisk M Micro 4 128GB, 128 de Adapter V30 (bis de Class"
1719,{'128'},"['toshiba', 'exceria', 'n302', 'n302', 'sdxc', '128', 'gb', '128', 'gb', 'sdxc', 'uhs', 'clase', '10', 'memoria', 'flash', 'tarjeta', 'de', 'memoria', '128', 'gb', 'sdxc', 'clase', '10', '90', 'mb', 'uhs', '24', 'mm']","Toshiba EXCERIA N302 N302 SDXC 128GB 128GB SDXC UHS-I Clase 10 memoria flash - Tarjeta de memoria (128 GB, SDXC, Clase 10, 90 MB/s, UHS-I, 24 mm)"
1720,set(),"['karta', 'pami', 'ci', 'sdhc', 'secure', 'digital', 'high', 'capacity', 'gwarantuj', 'minimaln', 'szybko', 'transferu', 'mb', 'tylko', 'urz', 'dzeniami', 'obs', 'uguj', 'cymi', 'standard', 'sdhc', 'obj', 'ta', 'wieczyst', 'gwarancj']","Karta pami?ci SDHC (Secure Digital High Capacity) gwarantuj?ca minimaln? szybko?? transferu 4 MB/s, kompatybilna tylko z urz?dzeniami obs?uguj?cymi standard SDHC. Obj?ta wieczyst? gwarancj?."
1721,{'32'},"['series', '64', 'di', 'sandisk', '32', 'gb', 'ac', 'type', 'class', 'quot', 'flair', 'quot', 'montres', 'sdhc']",series 64 + di sandisk 32gb ac type-a class &quot;flair&quot; montres sdhc\n
1722,set(),"['toshiba', 'sdxc', 'serie', 'microsdhc', 'gb', 'gb', 'anthrazit', 'intenso', '3521491', 'le', 'black']","Toshiba SDXC G-SERIE - MicroSDHC GB GB anthrazit,Intenso,3521491 le Black Connectique"
1723,{'32'},"['kingston', 'dt101g2', '32', 'gb', 'usb', 'stick', 'usb', '2.0', 'lila', 'amazon', 'kingston', 'dt101g2', '32', 'gb']","Kingston DataTraveler DT101G2 32 GB USB-Stick USB 2.0 lila [Amazon Frustfreie Verpackung],Kingston,DT101G2/32GB"
1724,{'16'},"['sandisk', 'extreme', 'pro', 'microsdhc', '16', 'gb', 'usb', 'minne']","SanDisk Extreme PRO microSDHC Minneskort 16 GB - Minneskort, USB-minne"
1725,{'256'},"['pny', 'memoire', 'pro', '256', 'gb', '3.1', 'memoria', 'tablet', 'speed', 'purple']",PNY mémoire Pro 256GB 3.1 memoria - (Tablet Speed (Purple)
1726,{'16'},"['pendrive', '16', 'gb', 'usb2.0', 'intenso', 'basic', 'line', 'negro']",Pendrive 16gb Usb2.0 Intenso Basic Line Negro
1727,set(),"['lexar', 'usm', 'flash', 'uhs', 'glide', '32', 'uhs', 'ii', 'gb', 'drive', 'sdhc']",Lexar USM-CA Flash UHS GLIDE 32 UHS-II GB Drive SDHC
1728,{'16'},"['cle', 'cruzer', 'pro', 'card', 'flash', 'gb', '16go', 'avec', '10']",CLÉ CRUZER PRO CARD FLASH GB 16GO AVEC 10
1729,"{'128', '32', '16'}","['sandisk', '128', 'gb', '32', 'gb', 'class', 'gb']","SanDisk LSDMI16GBB1EU300A 128GB 32GB DataTraveler Speicherkarte, Class GB"
1730,set(),"['sandisk', 'thn', 'memoria', 'micro', 'gb', 'data', '3.0', 'uhs', '10', 'u3', 'noir', 'flash']",Sandisk THN-N101K0160E6 memoria Micro GB Data 3.0 UHS-I 10 U3 Noir 1) flash
