,id,name,price,brand,description,category,NER,NER_TEXT,NER_TEXT_REV,NER_TEXT_MID
1783,1186992,"Carte SF32UX2 32 Class Professional 64 memoria U3 rayon - + hasta MB/s, type flash Class",15.99,,,,"['carte', 'class', 'flash', 'hasta', 'mb', 'memoria', 'professional', 'rayon', 's', 'sf32ux2', 'type', 'u3']",carte class flash hasta mb memoria professional rayon s sf32ux2 type u3,u3 type sf32ux2 s rayon professional memoria mb hasta flash class carte,mb memoria professional rayon
1784,1146042,Achat Mémoire Ultra Plus 32 Go 80Mo/s Sandisk dans le rayon Carte SD,34.99,,,,"['achat', 'carte', 'dans', 'le', 'mémoire', 'plus', 'rayon', 's', 'sandisk', 'sd', 'ultra']",achat carte dans le mémoire plus rayon s sandisk sd ultra,ultra sd sandisk s rayon plus mémoire le dans carte achat,le mémoire plus rayon
1785,31931,"Toshiba SDHC EXCERIA PRO 32Go, silber",24.4,,,,"['exceria', 'pro', 'sdhc', 'silber', 'toshiba']",exceria pro sdhc silber toshiba,toshiba silber sdhc pro exceria,pro sdhc
1786,228540,"Tesco direct: Lexar JumpDrive S25 64 GB USB 3.0 Flash Drive - Purple, White",27.27,,,,"['direct', 'drive', 'flash', 'gb', 'jumpdrive', 'lexar', 'purple', 's25', 'tesco', 'usb', 'white']",direct drive flash gb jumpdrive lexar purple s25 tesco usb white,white usb tesco s25 purple lexar jumpdrive gb flash drive direct,gb jumpdrive lexar purple
1787,261307,Tesco direct: Kingston DataTraveler 101 64GB G2 USB 20 Flash Drive Green,21.0,,,,"['datatraveler', 'direct', 'drive', 'flash', 'g2', 'gb', 'green', 'kingston', 'tesco', 'usb']",datatraveler direct drive flash g2 gb green kingston tesco usb,usb tesco kingston green gb g2 flash drive direct datatraveler,flash g2 gb green
1788,531664,KARTA SANDISK SDHC 3.0 USB-STICK 32 CAMERA - SPEICHERKARTE EINFACH FLASH,,Sandisk,,,"['camera', 'einfach', 'flash', 'karta', 'sandisk', 'sdhc', 'speicherkarte', 'stick', 'usb']",camera einfach flash karta sandisk sdhc speicherkarte stick usb,usb stick speicherkarte sdhc sandisk karta flash einfach camera,karta sandisk
1789,703699,Clé USB Kingston Cl&amp;amp;eacute; USB 64Go Kingston DataTraveler DTI G4 - Sous blister,19.89,Clé,,,"['blister', 'cl&amp;amp;eacute', 'clé', 'datatraveler', 'dti', 'g4', 'kingston', 'sous', 'usb']",blister cl&amp;amp;eacute clé datatraveler dti g4 kingston sous usb,usb sous kingston g4 dti datatraveler clé cl&amp;amp;eacute blister,datatraveler dti
1790,580820,sandisk canvas sd 45mb/s 10 128 product gb gb zu 32 to go,9454.99,SanDisk,,,"['canvas', 'gb', 'product', 's', 'sandisk', 'sd', 'zu']",canvas gb product s sandisk sd zu,zu sd sandisk s product gb canvas,product s
1791,916692,"carte direct: edge -(sdcg2/64gb) micro-sdxc, (128gb) uhs-ii 32 128gb (con -",162.99,,,,"['carte', 'con', 'direct', 'edge', 'gb', 'ii', 'micro', 'sdxc', 'uhs']",carte con direct edge gb ii micro sdxc uhs,uhs sdxc micro ii gb edge direct con carte,edge gb
1792,130268,"Memoria microSDXC Kingston Mobile 633x SDHC 633x GB, 128 64GB, Flash SD-Adapter lecteur u3 32gb Micro adaptador",69.99,Kingston,,,"['adaptador', 'adapter', 'flash', 'gb', 'kingston', 'lecteur', 'memoria', 'micro', 'microsdxc', 'mobile', 'sd', 'sdhc', 'u3']",adaptador adapter flash gb kingston lecteur memoria micro microsdxc mobile sd sdhc u3,u3 sdhc sd mobile microsdxc micro memoria lecteur kingston gb flash adapter adaptador,kingston lecteur memoria micro
1793,97504,"Toshiba Ultra 128GB G-SERIE Gb pro Class USB3.0, Type-A UHS-II\n digital) 2.0 micro 1) USB A",178.99,Toshiba,Tarjeta,,"['class', 'digital', 'g', 'gb', 'ii\\n', 'micro', 'pro', 'serie', 'toshiba', 'type', 'uhs', 'ultra', 'usb', 'usb3.0']",class digital g gb ii\n micro pro serie toshiba type uhs ultra usb usb3.0,usb3.0 usb ultra uhs type toshiba serie pro micro ii\n gb g digital class,micro pro serie toshiba
1794,654565,Lexar THN-U302R0320MF 90MB\/s carte Fit U3\/UHS\-I In 3 10 EVO Informática zu - SD Nero OTG,199.0,Lexar,,,"['carte', 'evo', 'fit', 'informática', 'lexar', 'nero', 'otg', 'sd', 'thn', 'u302r0320mf', 'u3\\/uhs\\-i', 'zu']",carte evo fit informática lexar nero otg sd thn u302r0320mf u3\/uhs\-i zu,zu u3\/uhs\-i u302r0320mf thn sd otg nero lexar informática fit evo carte,lexar nero otg sd
1795,1137895,"SANDISK DE 32GB SDCG2/128GBSP MEMORIA 64 MEMORIE KOSTENLOSER USB 95 (150MB/S), CLASS GB",433.99,SanDisk,,,"['class', 'de', 'gb', 'kostenloser', 'memoria', 'memorie', 's', 'sandisk', 'sdcg2/128gbsp', 'usb']",class de gb kostenloser memoria memorie s sandisk sdcg2/128gbsp usb,usb sdcg2/128gbsp sandisk s memorie memoria kostenloser gb de class,kostenloser memoria memorie s
1796,793834,"(100R/70W) SANDISK SD - UHS-I USB SDHC GO GRIS, - HD READ,SANDISK,SDSDXNE-016G-GNCIN",470.99,SanDisk,,,"['gncin', 'gris', 'hd', 'read', 'sandisk', 'sd', 'sdhc', 'sdsdxne-016g', 'uhs', 'usb']",gncin gris hd read sandisk sd sdhc sdsdxne-016g uhs usb,usb uhs sdsdxne-016g sdhc sd sandisk read hd gris gncin,read sandisk sd sdhc
1797,1146090,Shop Samsung Galaxy A30 Dual SIM Black 64GB 4G LTE online in Egypt,3700.0,Samsung,"Online shopping for Samsung, and more. Get amazing prices in Egypt",,"['a30', 'black', 'dual', 'egypt', 'g', 'galaxy', 'gb', 'lte', 'online', 'samsung', 'shop', 'sim']",a30 black dual egypt g galaxy gb lte online samsung shop sim,sim shop samsung online lte gb galaxy g egypt dual black a30,g galaxy gb lte
1798,851180,Kingston DataTraveler 101 Gen 2 16GB USB Drive - Black,,,,,"['black', 'datatraveler', 'drive', 'gb', 'gen', 'kingston', 'usb']",black datatraveler drive gb gen kingston usb,usb kingston gen gb drive datatraveler black,drive gb
1799,679152,"SONY MÉMOIRE DUAL FLASH - +KUPON UHS-I, USB",,Sony,,,"['dual', 'flash', 'kupon', 'mémoire', 'sony', 'uhs', 'usb']",dual flash kupon mémoire sony uhs usb,usb uhs sony mémoire kupon flash dual,kupon mémoire
1800,695546,Memoria Toshiba microSDHC 32GB Class 10 Exceria Ultra High Speed UHS-I,20.99,Toshiba,,,"['class', 'exceria', 'gb', 'high', 'memoria', 'microsdhc', 'speed', 'toshiba', 'uhs', 'ultra']",class exceria gb high memoria microsdhc speed toshiba uhs ultra,ultra uhs toshiba speed microsdhc memoria high gb exceria class,high memoria microsdhc speed
1801,285949,Clé USB Sandisk GLIDE 128 GB 3.0\n,64.91,Clé,"Clé USB Sandisk GLIDE 128 GB 3.0. Clé USB. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.",,"['clé', 'gb', 'glide', 'sandisk', 'usb']",clé gb glide sandisk usb,usb sandisk glide gb clé,gb glide
1802,236806,Karta JumpDrive SD Memoria 256GB Go gut sandisk 3.1 10 Class,9.9,sandisk,,,"['class', 'gb', 'gut', 'jumpdrive', 'karta', 'memoria', 'sandisk', 'sd']",class gb gut jumpdrive karta memoria sandisk sd,sd sandisk memoria karta jumpdrive gut gb class,jumpdrive karta
1803,56583,SANDISK microSDXC EXTREME G-SERIE SD 128GB Verde 2.0 Versand Cartes Adaptateur PRO Nero/Argento di,828.0,SANDISK,,,"['adaptateur', 'argento', 'cartes', 'di', 'extreme', 'g', 'gb', 'microsdxc', 'nero', 'pro', 'sandisk', 'sd', 'serie', 'verde', 'versand']",adaptateur argento cartes di extreme g gb microsdxc nero pro sandisk sd serie verde versand,versand verde serie sd sandisk pro nero microsdxc gb g extreme di cartes argento adaptateur,extreme g gb microsdxc nero pro
1804,1015046,Clé SDCZ60-032G-B35 ultra 64Go 633x Ultra Micro micro Achat 64,139.99,,,,"['achat', 'b35', 'clé', 'micro', 'sdcz60', 'ultra']",achat b35 clé micro sdcz60 ultra,ultra sdcz60 micro clé b35 achat,clé micro
1805,1072391,"Sandisk FD32GATT4PAS1KL-EF PRO Sd 64 128 flash Drive Class 4 kamera 10 Adapter SD), 10, de Adattatore",29.33,Sandisk,,,"['adapter', 'adattatore', 'class', 'de', 'drive', 'ef', 'fd32gatt4pas1kl', 'flash', 'kamera', 'pro', 'sandisk', 'sd']",adapter adattatore class de drive ef fd32gatt4pas1kl flash kamera pro sandisk sd,sd sandisk pro kamera flash fd32gatt4pas1kl ef drive de class adattatore adapter,drive ef fd32gatt4pas1kl flash
1806,834826,Memoria microSD Sony 8GB + Adaptador,10.99,,,,"['adaptador', 'gb', 'memoria', 'microsd', 'sony']",adaptador gb memoria microsd sony,sony microsd memoria gb adaptador,gb memoria
1807,1088780,KINGSTON CRUZER G GLIDE FLASHGEHEUGENKAART MEMORIA - 64GB (95 BIS - 150,,Kingston,,,"['bis', 'cruzer', 'flashgeheugenkaart', 'g', 'gb', 'glide', 'kingston', 'memoria']",bis cruzer flashgeheugenkaart g gb glide kingston memoria,memoria kingston glide gb g flashgeheugenkaart cruzer bis,g gb
1808,957710,"PNY FD8GBATT4-EF - Memoria USB 2.0 de 8 GB, color negro",11.86,,,,"['color', 'de', 'ef', 'fd8gbatt4', 'gb', 'memoria', 'negro', 'pny', 'usb']",color de ef fd8gbatt4 gb memoria negro pny usb,usb pny negro memoria gb fd8gbatt4 ef de color,fd8gbatt4 gb
1809,130320,Karta Extreme Ultra Ultra USB 4 16 Class - (139768) Wex SDHC Allant +,13.0,,,,"['allant', 'class', 'extreme', 'karta', 'sdhc', 'ultra', 'usb', 'wex']",allant class extreme karta sdhc ultra usb wex,wex usb ultra sdhc karta extreme class allant,karta sdhc
1810,64790,"Sandisk Cruzer Glide 256GB USB 2.0 Tipo A Negro, Rojo unidad flash USB - Memoria USB (256 GB, USB 2.0, Tipo A, Deslizar, Negro, Rojo, 0 - 45 °C)",,,,,"['c', 'cruzer', 'deslizar', 'flash', 'gb', 'glide', 'memoria', 'negro', 'rojo', 'sandisk', 'tipo', 'unidad', 'usb']",c cruzer deslizar flash gb glide memoria negro rojo sandisk tipo unidad usb,usb unidad tipo sandisk rojo negro memoria glide gb flash deslizar cruzer c,gb glide memoria negro
1811,662811,TOSHIBA SDXC GO MICRO 3.0 SPEICHERKARTE (SDHC) WHITE/BLUE AND V30,,Toshiba,,,"['blue', 'micro', 'sdhc', 'sdxc', 'speicherkarte', 'toshiba', 'v30', 'white']",blue micro sdhc sdxc speicherkarte toshiba v30 white,white v30 toshiba speicherkarte sdxc sdhc micro blue,sdxc speicherkarte
1812,531740,"SONY PROFESSIONAL 64GB TYPE-C, 64 MEMÓRIAKÁRTYA CARD - - MINNESKORT, FÜR SD AVEC - 10 NEW",72.99,Sony,,,"['avec', 'c', 'card', 'für', 'gb', 'memóriakártya', 'minneskort', 'new', 'professional', 'sd', 'sony', 'type']",avec c card für gb memóriakártya minneskort new professional sd sony type,type sony sd professional new minneskort memóriakártya gb für card c avec,gb memóriakártya minneskort new
1813,810269,"ultra ultra - 128gb 128 sandisk gb, ultra 256 dt50",46.99,Sandisk,Carte,,"['dt50', 'gb', 'sandisk', 'ultra']",dt50 gb sandisk ultra,ultra sandisk gb dt50,
1814,744734,sdxc sf16u 3 go sandisk 90/60 64 16gb&nbsp;bianco microsdxc,15.99,Sandisk,,,"['microsdxc', 'sandisk', 'sdxc', 'sf16u']",microsdxc sandisk sdxc sf16u,sf16u sdxc sandisk microsdxc,
1815,744732,"TOSHIBA EXCERIA PRO N401, 128 GB",89.95,,,,"['exceria', 'gb', 'n401', 'pro', 'toshiba']",exceria gb n401 pro toshiba,toshiba pro n401 gb exceria,gb n401
1816,318752,"SONY SDXC SDXC SDHC 32GB, State ULTRA jusqu\'à U3 kamera 10 - USB lectura/380mb/S 10) Clase Jetzt",43.95,SONY,,,"['clase', 'gb', 'jetzt', ""jusqu\\'à"", 'kamera', 'lectura/380mb', 's', 'sdhc', 'sdxc', 'sony', 'state', 'u3', 'ultra', 'usb']",clase gb jetzt jusqu\'à kamera lectura/380mb s sdhc sdxc sony state u3 ultra usb,usb ultra u3 state sony sdxc sdhc s lectura/380mb kamera jusqu\'à jetzt gb clase,lectura/380mb s sdhc sdxc
1817,916774,"Clé USB Lexar JumpDrive C20m 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A Noir, Argent lecteur USB flash (MK1902705846)",57.07,,,,"['argent', 'c20', 'clé', 'flash', 'gb', 'gen', 'jumpdrive', 'lecteur', 'lexar', 'm', 'mk1902705846', 'noir', 'type', 'usb']",argent c20 clé flash gb gen jumpdrive lecteur lexar m mk1902705846 noir type usb,usb type noir mk1902705846 m lexar lecteur jumpdrive gen gb flash clé c20 argent,gen jumpdrive lecteur lexar
1818,761128,SanDisk pami?ci microSDHC SF-G USB (173473) 95mb/s 32GB 300MB/s UHS dans 32GB - 1),74.49,SanDisk,,,"['dans', 'g', 'gb', 'microsdhc', 'pami?ci', 's', 'sandisk', 'sf', 'uhs', 'usb']",dans g gb microsdhc pami?ci s sandisk sf uhs usb,usb uhs sf sandisk s pami?ci microsdhc gb g dans,microsdhc pami?ci s sandisk
1819,179497,SONY MicroSDHC Digital Fit X300 256 Achat + Class10,71.9,SONY,SANDISK,,"['achat', 'class10', 'digital', 'fit', 'microsdhc', 'sony', 'x300']",achat class10 digital fit microsdhc sony x300,x300 sony microsdhc fit digital class10 achat,digital fit
1820,40253,"Toshiba Scheda di Memoria SDHC 32 GB, EXCeria Pro, 260 Mb/s, UHS-Ii, U1",111.82,,,,"['di', 'exceria', 'gb', 'ii', 'mb', 'memoria', 'pro', 's', 'scheda', 'sdhc', 'toshiba', 'u1', 'uhs']",di exceria gb ii mb memoria pro s scheda sdhc toshiba u1 uhs,uhs u1 toshiba sdhc scheda s pro memoria mb ii gb exceria di,mb memoria pro s
1821,1047869,Toshiba TransMemory U202 8GB USB Flash Drive USB 2.0 - White - THN-U202W0080E4,,,,,"['drive', 'flash', 'gb', 'thn', 'toshiba', 'transmemory', 'u202', 'u202w0080e4', 'usb', 'white']",drive flash gb thn toshiba transmemory u202 u202w0080e4 usb white,white usb u202w0080e4 u202 transmemory toshiba thn gb flash drive,thn toshiba transmemory u202
1822,195904,64GB LINE READ ADAPTER KINGSTON 633X FLASH DISK FIT CAM&NBSP;,,KINGSTON,,,"['adapter', 'cam&nbsp', 'disk', 'fit', 'flash', 'gb', 'kingston', 'line', 'read']",adapter cam&nbsp disk fit flash gb kingston line read,read line kingston gb flash fit disk cam&nbsp adapter,fit flash
1823,286016,Lexar 8GB 300x Premium II SDHC Card,10.0,,,,"['card', 'gb', 'ii', 'lexar', 'premium', 'sdhc']",card gb ii lexar premium sdhc,sdhc premium lexar ii gb card,ii lexar
1824,613697,SanDisk Extreme - USB-flashstation - 16 GB\n,,SanDisk,"SanDisk Extreme - USB-flashstation - 16 GB. CompactFlash kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.",,"['extreme', 'flashstation', 'gb\\n', 'sandisk', 'usb']",extreme flashstation gb\n sandisk usb,usb sandisk gb\n flashstation extreme,flashstation gb\n
1825,974153,"LE SD 128GB RAYON 64 3.0 U3 | DO UHS-I GB, KIT LEXAR DE RAYON",26.99,LEXAR,,,"['de', 'gb', 'kit', 'le', 'lexar', 'rayon', 'sd', 'u3', 'uhs']",de gb kit le lexar rayon sd u3 uhs,uhs u3 sd rayon lexar le kit gb de,le lexar
1826,474444,Kingston Data Traveler 101 G2 32 GB fialový - flashdisk,408.0,,,,"['data', 'fialový', 'flashdisk', 'g2', 'gb', 'kingston', 'traveler']",data fialový flashdisk g2 gb kingston traveler,traveler kingston gb g2 flashdisk fialový data,flashdisk g2
1827,64846,LEXAR CLE USB JUMPDRIVE S70 16GB GRISE,10.9,,,,"['cle', 'gb', 'grise', 'jumpdrive', 'lexar', 's70', 'usb']",cle gb grise jumpdrive lexar s70 usb,usb s70 lexar jumpdrive grise gb cle,grise jumpdrive
1828,712019,"Sandisk Cruzer Glide 256Go USB 2.0 Type A Noir, Rouge lecteur USB flash - lecteurs USB flash (256 Go, USB 2.0, Type A, Slide, Noir, Rouge, 0 - 45 °C)",,,,,"['c', 'cruzer', 'flash', 'glide', 'lecteur', 'lecteurs', 'noir', 'rouge', 'sandisk', 'slide', 'type', 'usb']",c cruzer flash glide lecteur lecteurs noir rouge sandisk slide type usb,usb type slide sandisk rouge noir lecteurs lecteur glide flash cruzer c,lecteur lecteurs noir rouge
1829,499028,"Sony 128 pendrive - 10 UHS-I Memory Minneskort 3.1 Black/Silver MB/s, Nero adaptateur microSDXC",26.99,Sony,,Página,"['adaptateur', 'black', 'mb', 'memory', 'microsdxc', 'minneskort', 'nero', 'pendrive', 's', 'silver', 'sony', 'uhs']",adaptateur black mb memory microsdxc minneskort nero pendrive s silver sony uhs,uhs sony silver s pendrive nero minneskort microsdxc memory mb black adaptateur,microsdxc minneskort nero pendrive
1830,884057,Sandisk MICRO SDHC 4 GO - SDSDQ004GE11M (1198491),,,,,"['m', 'micro', 'sandisk', 'sdhc', 'sdsdq004ge11']",m micro sandisk sdhc sdsdq004ge11,sdsdq004ge11 sdhc sandisk micro m,micro sandisk
1831,302426,Samsung Speicherstick G 32Gb UHS-I USB-Stick microSD de Chiavetta sdhc,57.99,Samsung,,,"['chiavetta', 'de', 'g', 'microsd', 'samsung', 'sdhc', 'speicherstick', 'stick', 'uhs', 'usb']",chiavetta de g microsd samsung sdhc speicherstick stick uhs usb,usb uhs stick speicherstick sdhc samsung microsd g de chiavetta,microsd samsung sdhc speicherstick
1832,621916,Carte LJDC20m-128BBEUK Vault microSDXC PROFESSIONAL Dual class Go GB Speicherkarte USB Compact Schwarz UHS-II program de,39.9,,,,"['carte', 'class', 'compact', 'de', 'dual', 'gb', 'ii', 'ljdc20m-128bbeuk', 'microsdxc', 'professional', 'program', 'schwarz', 'speicherkarte', 'uhs', 'usb', 'vault']",carte class compact de dual gb ii ljdc20m-128bbeuk microsdxc professional program schwarz speicherkarte uhs usb vault,vault usb uhs speicherkarte schwarz program professional microsdxc ljdc20m-128bbeuk ii gb dual de compact class carte,gb ii ljdc20m-128bbeuk microsdxc professional program
1833,15719,LEXAR - SDHC Tarjeta (3.1 Go go - USB 3.0 Type-A AB - bei Tarjeta,480.41,LEXAR,,,"['ab', 'bei', 'lexar', 'sdhc', 'tarjeta', 'type', 'usb']",ab bei lexar sdhc tarjeta type usb,usb type tarjeta sdhc lexar bei ab,lexar sdhc
1834,335208,"Scheda 16GB Scheda 16 Select Memory de UHS anthrazit,Intenso,3521491 10 pack schwarz 10 de",15.99,,,,"['anthrazit', 'de', 'gb', 'intenso,3521491', 'memory', 'pack', 'scheda', 'schwarz', 'select', 'uhs']","anthrazit de gb intenso,3521491 memory pack scheda schwarz select uhs","uhs select schwarz scheda pack memory intenso,3521491 gb de anthrazit","intenso,3521491 memory pack scheda"
1835,286055,Intenso Premium Line USB Stick (8GB),9.99,Intenso,,,"['gb', 'intenso', 'line', 'premium', 'stick', 'usb']",gb intenso line premium stick usb,usb stick premium line intenso gb,line premium
1836,1113458,"intenso - sdhc usb-stick, prime de 64go -",1217.99,Intenso,,,"['de', 'intenso', 'prime', 'sdhc', 'stick', 'usb']",de intenso prime sdhc stick usb,usb stick sdhc prime intenso de,prime sdhc
1837,1195379,"sony scheda dt50/128gb professional speicherstick kit,",189.99,Sony,,,"['dt50/128', 'gb', 'kit', 'professional', 'scheda', 'sony', 'speicherstick']",dt50/128 gb kit professional scheda sony speicherstick,speicherstick sony scheda professional kit gb dt50/128,kit professional
1838,695668,lexar microsdhc pro attach? vault 128gb sd memoria,45.99,Lexar,,,"['attach', 'gb', 'lexar', 'memoria', 'microsdhc', 'pro', 'sd', 'vault']",attach gb lexar memoria microsdhc pro sd vault,vault sd pro microsdhc memoria lexar gb attach,memoria microsdhc
1839,834934,Sony Ultra SD 10 SDXC R94/W70 GB 95MB/sec. 3.1,79.0,Sony,,,"['gb', 'r94', 'sd', 'sdxc', 'sec', 'sony', 'ultra', 'w70']",gb r94 sd sdxc sec sony ultra w70,w70 ultra sony sec sdxc sd r94 gb,sdxc sec
1840,1203576,"Toshiba Extreme Flair SDHC GB 32GB GB GB, GoPro - microSD, Electric",22.99,Toshiba,Saber,,"['electric', 'extreme', 'flair', 'gb', 'gopro', 'microsd', 'sdhc', 'toshiba']",electric extreme flair gb gopro microsd sdhc toshiba,toshiba sdhc microsd gopro gb flair extreme electric,gb gopro
1841,810364,Pro Kingston SE9 32GB - Clase U3 Classe - 10 (con U1 Allant,41.99,Kingston,,,"['allant', 'clase', 'classe', 'con', 'gb', 'kingston', 'pro', 'se9', 'u1', 'u3']",allant clase classe con gb kingston pro se9 u1 u3,u3 u1 se9 pro kingston gb con classe clase allant,con gb kingston pro
1842,64898,- traveler 633x 633x ultra 3.0 pour zilver 10 tesco uhs-i 10,28.99,,,,"['pour', 'tesco', 'traveler', 'uhs', 'ultra', 'zilver']",pour tesco traveler uhs ultra zilver,zilver ultra uhs traveler tesco pour,traveler uhs
1843,1154436,Transcend Ultimate series - carte mémoire flash - 64 Go - SDXC UHS-II,,,,,"['carte', 'flash', 'ii', 'mémoire', 'sdxc', 'series', 'transcend', 'uhs', 'ultimate']",carte flash ii mémoire sdxc series transcend uhs ultimate,ultimate uhs transcend series sdxc mémoire ii flash carte,mémoire sdxc
1844,884106,"SANDISK micro KARTE USB SDXC Card, 32 128 Gen Go, Media",8.99,SANDISK,,,"['card', 'gen', 'karte', 'media', 'micro', 'sandisk', 'sdxc', 'usb']",card gen karte media micro sandisk sdxc usb,usb sdxc sandisk micro media karte gen card,media micro
1845,851339,"Tarjeta MicroSDXC SD 16 Scheda + GB, 8 5 64 ?erný",799.0,,,Home,"['erný', 'gb', 'microsdxc', 'scheda', 'sd', 'tarjeta']",erný gb microsdxc scheda sd tarjeta,tarjeta sd scheda microsdxc gb erný,microsdxc scheda
1846,335244,"sony 32 pro mb/s, 10 - uhs vitesse 256gb up 256 10 reader 32 uhs-i",40.99,Sony,,,"['gb', 'mb', 'pro', 'reader', 's', 'sony', 'uhs', 'vitesse']",gb mb pro reader s sony uhs vitesse,vitesse uhs sony s reader pro mb gb,reader s
1847,671121,Sandisk 128GB MICRO Professional SD. 32 USB 64GB UHS-II,20.99,Sandisk,Carte,,"['gb', 'ii', 'micro', 'professional', 'sandisk', 'sd', 'uhs', 'usb']",gb ii micro professional sandisk sd uhs usb,usb uhs sd sandisk professional micro ii gb,professional sandisk
1848,1056147,Lexar micro XQD 1000x ultra UHS - RDR 128 U3 UHS,4.99,Lexar,,,"['lexar', 'micro', 'rdr', 'u3', 'uhs', 'ultra', 'xqd']",lexar micro rdr u3 uhs ultra xqd,xqd ultra uhs u3 rdr micro lexar,rdr u3
