,date,journal,pages,volume,title,author,note,address,publisher,booktitle,editor,booktile,institution,tech,Pages,year,type,month,id
1755,,," pages 58-65, ",, An incremental method for finding multivariate splits for decision trees. , Paul E. Utgoff and Carla E. Brodley. ,," Los Altos, CA, ", Morgan Kauf-mann. ," In Proceedings of the Seventh International Conference on Machine Learning, ",,,,,,1990. ,,,1755
1756,,," pages 58-65, ",, An incremental method for finding multivariate splits for decision trees. , Paul E. Utgoff and Carla E. Brodley. ,," Los Altos, CA,", Morgan Kauf-mann. ," In Proceedings of the Seventh International Conference on Machine Learning, ",,,,,, 1990. ,,,1756
1757,,," pages 58-65, ",, An incremental method for finding multivariate splits for decision trees. , Paul E. Utgoff and Carla E. Brodley. ,," Los Altos, CA, ", Morgan Kauf-mann. ," In Proceedings of the Seventh International Conference on Machine Learning, ",,,,,,1990. ,,,1757
1758,,," pages 58-65, ",, An incremental method for finding multivariate splits for decision trees. , Paul E. Utgoff and Carla E. Brodley. ,," Los Altos, CA,", Morgan Kauf-mann. ," In Proceedings of the Seventh International Conference on Machine Learning, ",,,,,, 1990. ,,,1758
1760,,," pages 58-65, ",, An incremental method for finding multivariate splits for decision trees. , Paul E. Utgoff and Carla E. Brodley. ,," Los Altos, CA, ", Morgan Kauf-mann. ," In Proceedings of the Seventh International Conference on Machine Learning, ",,,,,,1990. ,,,1760
1761,,," pages 58-65, ",, An incremental method for finding multivariate splits for decision trees. , Paul E. Utgoff and Carla E. Brodley. ,," Los Altos, CA, ", Morgan Kauf-mann. ," In Proceedings of the Seventh International Conference on Machine Learning, ",,,,,,1990. ,,,1761
1763,,," (pp. 596-600), ",, Two kinds of training information for evaluation function learning. ," Utgoff, P. & Clouse, J. ",," Anaheim, CA. ",," In Proceedings of the Ninth National Conference on Artificial Intelligence, ",,,,,, (1991). ,,,1763
1764,,," (pp. 596-600), ",, Two kinds of training information for evaluation function learning. ," Utgoff, P. & Clouse, J. ",," Anaheim, CA. ",," In Proceedings of the Ninth National Conference on Artificial Intelligence, ",,,,,, (1991). ,,,1764
1765,,," (pp. 596-600), ",, Two kinds of training information for evaluation function learning. ," Utgoff, P. & Clouse, J. ",," Anaheim, CA. ",," In Proceedings of the Ninth National Conference on Artificial Intelligence, ",,,,,, (1991). ,,,1765
1766,,," (pp. 596-600), ",, Two kinds of training information for evaluation function learning. ," Utgoff, P. & Clouse, J. ",," Anaheim, CA. ",," In Proceedings of the Ninth National Conference on Artificial Intelligence, ",,,,,, (1991). ,,,1766
1767,,," pages 596-600, ",, Two kinds of training information for evaluation function learning. ," Utgoff, P. E. & Clouse, J. A. ",," San Mateo, CA. ", Morgan Kaufmann. ," In Proceedings of the Ninth Annual Conference on Artificial Intelligence, ",,,,,, (1991). ,,,1767
1768,,," pages 596-600, ",, Two kinds of training information for evaluation function learning. ," Utgoff, P. E. & Clouse, J. A. ",," San Mateo, CA. ", Morgan Kaufmann. ," In Proceedings of the Ninth Annual Conference on Artificial Intelligence, ",,,,,, (1991). ,,,1768
1769,,, (pp. 596-600). ,, Two kinds of training information for evaluation function learning. ," Utgoff, P. E., & Clouse, J. A. ",," Anaheim, CA: ", MIT Press. , Proceedings of the Ninth National Conference on Artificial Intelligence,,,,,, (1991). ,,,1769
1770,,,  (pp. 596-600). ,, Two kinds of training information for evaluation function learning. ," Utgoff, P. E., & Clouse, J. A. ",," Anaheim, CA: ", MIT Press. , Proceedings of the Ninth National Conference on Artificial Intelligence,,,,,, (1991). ,,,1770
1771,,,  (pp. 596-600). , 15 , Two kinds of training information for evaluation function learning. ," Utgoff, P. E., & Clouse, J. A. ",," Anaheim, CA: ", MIT Press. , Proceedings of the Ninth National Conference on Artificial Intelligence,,,,,, (1991). ,,,1771
1772,,, pp. ,, Two kinds of training information for evaluation function learning. ," Utgoff, P., & Clouse, J. ",,"Anaheim, CA. ",," In Proceedings of the Ninth National Conference on Artificial Intelligence, ",,,,,, (1991). ,,,1772
1773,,, 596-600. ,, Two kinds of training information for evaluation function learning. ," Utgoff, P., and Clouse. ",, Anaheim: , AAAI Press/MIT Press. ," In Proceedings of Ninth National Conference on Artificial Intelligence, ",,,,,, 1991. ,,,1773
1776,,," pages 596-600, ",, Two kinds of training information for evaluation function learning. , P. E. Utgoff and J. A. Clouse. ,,,," In Proceedings of the Ninth National Conference on Artificial Intelligence, ",,,,,, 1991. ,,,1776
1786,,," pages 596-600, ",, and Clouse (1991). Two kinds of training information for evaluation function learning. ," Utgoff, P. ",, Anaheim. , AAAI Press/MIT Press. ," In Proceedings of Ninth National Conference on Artificial Intelligence, ",,,,,,,,,1786
1809,,," pages 318-325, ",, An Improved Algorithm for Incremental Induction of Decision Trees. , P. Utgoff. ,," Rutgers University, New Brunswick, NJ,", Morgan Kaufmann. ," Proceedings of the Eleventh International Conference on Machine Learning, "," In W. Cohen and H. Hirsh, editors, ",,,,, 1994. ,,,1809
1810,,," pages 318-325, ",, An Improved Algorithm for Incremental Induction of Decision Trees. , P. Utgoff. ,," Rutgers University, New Brunswick, NJ, ", Morgan Kaufmann. ," Proceedings of the Eleventh International Conference on Machine Learning, "," In W. Cohen and H. Hirsh, editors, ",,,,,1994. ,,,1810
1811,,," pages 318-325, ",, An Improved Algorithm for Incremental Induction of Decision Trees. , P. Utgoff. ,," Rutgers University, New Brunswick, NJ,", Morgan Kaufmann. ," Proceedings of the Eleventh International Conference on Machine Learning, "," In W. Cohen and H. Hirsh, editors, ",,,,, 1994. ,,,1811
1812,,, pp. 318-326. ,," An improved algorithm for incremental induction of decision trees, "," Utgoff, P. ",,,,, in Hirsh & Cohen,,,,," (1994), ",,,1812
1813,,, pp. 318-325. ,," An improved algorithm for incremental induction of decision trees, "," Utgoff, P. E. ",,," Morgan Kaufmann, "," in ""Machine Learning: Proceedings of the Eleventh International Conference"", ",,,,,," (1994), ",,,1813
1814,,, pp. 318-325. ,," An improved algorithm for incremental induction of decision trees, "," Utgoff, P. E. ",,," Morgan Kaufmann, "," in ""Machine Learning: Proceedings of the Eleventh International Conference"", ",,,,,," (1994), ",,,1814
1815,,, pp. 318-325. ,," An improved algorithm for incremental induction of decision trees, "," Utgoff, P. E. ",,," Morgan Kaufmann, "," in ""Machine Learning:  Proceedings of the Eleventh International Conference"", ",,,,,," (1994), ",,,1815
1816,,, pp. 318-325. ,," An improved algorithm for incremental induction of decision trees, "," Utgoff, P. E. ",,," Morgan Kaufmann, "," in Machine Learning:Proceedings of the Eleventh International Conference, ",,,,,," (1994), ",,,1816
1817,,, pp. 318-325. ,," An improved algorithm for incremental induction of decision trees, "," Utgoff, P. E. ",,," Morgan Kaufmann, "," in Machine Learning: Proceedings of the Eleventh International Conference, ",,,,,," (1994), ",,,1817
1818,,, pp. 318-325. ,," An improved algorithm for incremental induction of decision trees, "," Utgoff, P. E. ",,," Morgan Kaufmann, "," in Machine Learning:  Proceedings of the Eleventh International Conference, ",,,,,," (1994), ",,,1818
1819,,, pp. 318-325. ,, An improved algorithm for incremental induction of decision trees ," Utgoff, P. E. ",,," Morgan Kaufmann, "," in Machine Learning: Proceedings of the Eleventh International Conference, ",,,,,," (1994), ",,,1819
1820,,, (pp. 318-325). ,, An improved algorithm for incremental induction of decision trees. ," Utgoff, P. E. ",," New Brunswick, NJ: ", Morgan Kaufmann. , In Proceedings of the Eleventh International Conference on Machine Learning ,,,,,, (1994). ,,,1820
1821,,, (pp. 318-325). ,, An improved algorithm for incremental induction of decision trees. ," Utgoff, P. E. ",," New Brunswick, NJ: ", Morgan Kaufmann. , In Proceedings of the Eleventh International Conference on Machine Learning ,,,,,, (1994). ,,,1821
1822,,, (pp. 318-325). ,, An improved algorithm for incremental induction of decision trees. ," Utgoff, P. E. ",," New Brunswick, NJ: ", Morgan Kaufmann. , Machine Learning:  Proceedings of the Eleventh International Conference ,,,,,, (1994). ,,,1822
1823,,, 318-325. ,, An improved algorithm for incremental induction of decision trees. ," Utgoff, P. E. ",,, Morgan Kaufmann. ," In Machine Learning: Proc. 11th Int. Conf., ",,,,,, 1994. ,,,1823
1825,,," pages 318-325, ",, An Improved Algorithm for Incremental Induction of Decision Trees. ," Utgoff, P. ",," Rutgers University, New Brunswick, NJ, ", Morgan Kaufmann. ," Proceedings of the Eleventh International Conference on Machine Learning, "," In Cohen, W. and Hirsh, H., editors, ",,,,,1994. ,,,1825
1826,,," pages 318-325, ",, An Improved Algorithm for Incremental Induction of Decision Trees. ," Utgoff, P. ",," Rutgers University, New Brunswick, NJ,", Morgan Kaufmann. ," Proceedings of the Eleventh International Conference on Machine Learning, "," In Cohen, W. and Hirsh, H., editors, ",,,,, 1994. ,,,1826
1827,,," pages 318-325, ",, An Improved Algorithm for Incremental Induction of Decision Trees. ," Utgoff, P. ",," Rutgers University, New Brunswick, NJ,", Morgan Kaufmann. ," Proceedings of the Eleventh International Conference on Machine Learning, "," In Cohen, W. and Hirsh, H., editors, ",,,,, 1994. ,,,1827
1828,,, pages 318-325. ,, An improved algorithm for incremental induction of decision trees. , Paul E. Utgoff. ,,,," In ML-94 , ", Editors: William W. Cohen and Haym Hirsh. ,,,,,,,,1828
1829,,, pages 318-325. ,, An improved algorithm for incremental induction of decision trees. , Paul E. Utgoff. ,,,," In ML-94 , ", Editors: William W. Cohen and Haym Hirsh. ,,,,,,,,1829
1830,,, pages 318-325. ,, An improved algorithm for incremental induction of decision trees. , Paul E. Utgoff. ,,,," In ML-94 , ", Editors: William W. Cohen and Haym Hirsh. ,,,,,,,,1830
1831,,, pages 318-325. ,, An improved algorithm for incremental induction of decision trees. , Paul E. Utgoff. ,,,," In ML-94 , ", Editors: William W. Cohen and Haym Hirsh. ,,,,,,,,1831
1832,,, pages 318-325. ,, An improved algorithm for incremental induction of decision trees. , Paul E. Utgoff. ,,,," In ML-94 , ", Editors: William W. Cohen and Haym Hirsh. ,,,,,,,,1832
1833,,, pages 318-325. ,, An improved algorithm for incremental induction of decision trees. , Paul E. Utgoff. ,,,," In ML-94 , ", Editors: William W. Cohen and Haym Hirsh. ,,,,,,,,1833
1834,,, pages 318-325. ,, An improved algorithm for incremental induction of decision trees. , Paul E. Utgoff. ,,,," In ML-94 , ", Editors: William W. Cohen and Haym Hirsh. ,,,,,,,,1834
1835,,, pages 318-325. ,, An improved algorithm for incremental induction of decision trees. , Paul E. Utgoff. ,,,," In ML-94 , ", Editors: William W. Cohen and Haym Hirsh. ,,,,,,,,1835
1836,,, pages 318-325. ,, An improved algorithm for incremental induction of decision trees. , Paul E. Utgoff. ,,,," In ML-94 , ", Editors: William W. Cohen and Haym Hirsh. ,,,,,,,,1836
1837,,, 318-325. ,, An improved algorithm for incremental induction of decision trees. ," P.E. Utgoff, ",," San Francisco, CA: "," Morgan Kaufmann, "," Proceedings of the Eleventh International Conference on Machine Learning, ",,,,,,,,,1837
1853,,, 107-148. ," (Vol. II), ", Shift of bias of inductive concept learning. In R.S. ," P.E. Utgoff, ",," San Mateo, CA: "," Morgan Kaufmann, ", Machine Learning: An Artificial Intelligence Approach," Michalski, J.G. Carbonell, and T.M. Mitchell (eds.), ",,,,,,,,1853
1869,,, 882-888. ,, Explaining Temporal Differences to Create Useful Concepts for Evaluating States. ," Yee, R. C., Saxena, S., Utgoff, P. E. and Barto, A. G. ",," Palo Alto, CA. Page 30 Yoshio."," AAAI Press, "," In Proceedings of the Eighth National Conference on Artificial Intelligence, ",,,,,, 1990. ,,,1869
1870,,,  (pp. 882-888). ,, Explaining Temporal Differences to Create Useful Concepts for Evaluating States. ," Yee, R. C., Saxena, S., Utgoff, P. E., & Barto, A. G. ",," Palo Alto, CA: ", AAAI Press. , Proceedings of the Eighth National Conference on Artificial Intelligence, Yoshio. ,,,,, (1990). ,,,1870
1871,,, pp. ,, Explaining temporal differences to create useful concepts for evaluating states. ," Yee, R. C., Saxena, S., Utgoff, P. E., & Barto, A. G. ",," 882-888 Cambridge, MA. ", AAAI Press/MIT Press. ," In Proceedings of the Eight National Conference on Artificial Intelligence (AAAI-90), ",,,,,, (1990). ,,,1871
1872,,," pages 882-888, ",, Explaining temporal differences to create useful concepts for evaluating states. ," R.C. Yee, S. Saxena, P.E. Utgoff, and A.G. Barto. ",," Cambridge, MA, ",," In Proceedings of the Eighth National Conference on Artificial Intelligence, ",,,,,, 1990. ,,,1872
1873,,," pages 882-888, ",, Explaining temporal differences to create useful concepts for evaluating states. ," R.C. Yee, S. Saxena, P.E. Utgoff, and A.G. Barto. ",," Cambridge, MA, ",," In Proceedings of the Eighth National Conference on Artificial Intelligence, ",,,,,, 1990. ,,,1873
14,,,, 242 249. , User Embodiment in Collaborative Virtual Environments. ," Benford, S., Bowers, J., Fahlen, L.E., Greenhalgh, C., Snowdon, D. ",,,," In Proceedings of CHI95, ",,,,,,,,,14
711,,,, 14. , Utilizing prior concepts for learning.," Datta, P. and Kibler, D. ",,,, In Proceedings of the ML92 Workshop on Biases in Inductive Learning.,,,,,, (1992). ,,,711
712,,,, 14. , Utilizing prior concepts for learning.," Datta, P. and Kibler, D. ",,,, In Proceedings of the ML92 Workshop on Biases in Inductive Learning.,,,,,, (1992). ,,,712
713,,,, 14. , Utilizing prior concepts for learning. In Proceedings of the ML92 Workshop on Biases in Inductive Learning.," Datta, P. and Kibler, D. ",,,,,,,,,, (1992). ,,,713
714,,,,. 14. , Utilizing prior concepts for learning.," Datta, P. and Kibler, D. ",,,, In Proceedings of the ML92 Workshop on Biases in Inductive Learning,,,,,, (1992). ,,,714
1368,,,,"(Vol. I), ", Learning by experimentation: Acquiring and refining problem-solving heuristics. ," Mitchell, T. M., Utgoff, P. E. & Banerji, R. B. ",," San Mateo, CA. "," Morgan Kaufmann, ", Machine Learning: An Artificial Intelligence Approach ," In R.S.  Michalski, J.G. Carbonell, & T.M. Mitchell (Eds.), ",,,,, (1983). ,,,1368
1369,,,," (Vol. I), ", Learning by experimentation: Acquiring and refining problem-solving heuristics. ," Mitchell, T. M., Utgoff, P. E. & Banerji, R. B. ",," San Mateo, CA. "," Morgan Kaufmann, ", Machine Learning: An Artificial Intelligence Approach," In R.S.  Michalski, J.G. Carbonell, & T.M. Mitchell (Eds.), ",,,,, (1983). ,,,1369
1373,,,," Volume I"", "," Learning by experimentation: acquiring and refining problem-solving heuristics, "," Mitchell, T., Utgoff, P. & Banerji, R. ",," Palo Alto, California: ", Tioga Press. ,"in ""Machine Learning, An Artificial Intelligence Approach,",,,,,," (1983), ",,,1373
1380,,,, Vol.1. , Learning by experimentation: Acquiring and refining problem-solving heuristics. ," Mitchell, T., Utgoff, P., & Banerji, R. ",,, Morgan Kaufmann. ," Machine learning: An artificial intelligence approach, "," In Michalski, R., & et al. (Eds.), ",,,,, (1983). ,,,1380
1381,,,, Vol. 1. , Learning by experimentation: Acquiring and refining problem-solving heuristics. ," Mitchell, T., Utgoff, P., & Banerji, R. ",,, Morgan Kaufmann. ," Machine learning: An artificial intelligence approach, "," In Michalski, R., & et al. (Eds.), ",,,,, (1983). ,,,1381
1396,,,,(Vol I)., Learning by experimentation: Acquiring and refining problem-solving heuristics. ," T. M. Mitchell, P. E. Utgoff, and R. B. Banerji. ",,," Morgan Kaufmann, ", Machine Learning: An Artificial Intelligence Approach ," In R. S. Michalski, J. G. Carbonell, and T. M. Mitchell, editors, ",,,,, 1983. ,,,1396
1399,,,, Volume I. , Learning by experimentation: Acquiring and refining problem-solving heuristics.," Tom Mitchell, Paul Utgoff, and Ranan Banerji. ",," Palo Alto, CA, "," Tioga Press, "," In Machine Learning, An Artificial Intelligence Approach,",,,,,, 1983. ,,,1399
1400,,,, volume 1. , Learning by experimentation: Acquiring and refining problem-solving heuristics. ," Mitchell, T.; Utgoff, P.; and Banerji, R. ",,, Morgan Kaufmann. ," Machine learning: An artificial intelligence approach,"," In Michalski, R., and et al., eds., ",,,,, 1983. ,,,1400
1405,,,,(volume I). , Learning by experimentation: Acquiring and refining problem-solving heuristics. ," T. M. Mitchell, P. E. Utgoff, and R. B. Banerji. ",,," Morgan Kaufmann, ", Machine Learning An Artificial Intelligence Approach ," In S. Michalski, Ryszard, G. Carbonell, Jaime, REFERENCES 44 and T. M. Mitchell, editors, ",,,,, 1983. ,,,1405
1406,,,,(volume I). , Learning by experimentation: Acquiring and refining problem-solving heuristics. ," T. M. Mitchell, P. E. Utgoff, and R. B. Banerji. ",,," Morgan Kaufmann, ", Machine Learning An Artificial Intelligence Approach," In S. Michalski, Ryszard, G. Carbonell, Jaime, REFERENCES 44 and T. M. Mitchell, editors, ",,,,, 1983. ,,,1406
1408,,,," 1, ", Learning by experimentation: acquiring and refining problem-solving heuristics. ," T. M. Mitchell, P. Utgoff, and R. Banerji. ",," Palo Alto, Ca, "," Tioga, "," Machine Learning, vol. "," In J. G. Carbonell, R. S. Michalski, and T. M. Mitchell, editors, ",,,,, 1983. ,,,1408
